geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
khm;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.35;;;;;;;;;;0.87;;0.35;;1.3817;;;;;
kir;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.22;;;;;;;
kna;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.7;;;;;;;;;;;3.86;;;;;;;;;;4.54;;;;;;;;;;;;;;;;
kor;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.965;4.63;4.513;4.438;4.082;4.207;4.322;3.4989999999999997;2.544;2.677;2.46;2.081;2.261;2.68;2.459;1.942;2.031;2.46;7.216;6.686;4.5344;4.1723;3.4555;3.4403;3.5737;3.7251;3.6349;3.5628;3.4701;4.0837;3.8226;3.3721;3.1871;3.185;3.323;3.3351;3.5736;3.7047
kos;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.78;;30.71;30.02;24.04;
kwt;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;;;;;;;;;;;;0.86;;;;;;;;;;0.79;;;;;;;;;;;;
lao;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4403;;;;;;;9.4217
lbn;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.66;;;6.04;;;;;;;;;;
lbr;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.3567;;;;;;;
lby;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.69;;;;;
lca;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.59;11.77;;;;;;;;;;;;;
lka;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.59;1.76;1.43;1.48;1.94;1.62;;;
lso;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.31;;;;;;;;;27.82;;;;;;;;;
ltu;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.34;14.2806;13.4235;17.5247;17.5392;12.7405;11.5012;8.838;7.4425;5.3841;3.9222;5.3778;15.7386;20.0387;16.5167;14.1011;11.9299;11.1012;9.472999999999999;8.4428;8.1383
lux;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.6564;1.4379;1.4961;1.2728;1.4196;1.0248;0.9105;1.0416;0.9236;1.193;1.5957;2.4886;1.7263;1.8090000000000002;1.5466;1.6831;1.3791;1.4399;1.1143;1.7523;2.6081;3.2663;2.8694;2.7369;2.8438;3.8043;3.4816;3.0264;3.3021;3.7997;4.5841;4.6654;4.9664;4.9547;4.8153
lva;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.04;13.19;13.387;13.0685;15.003;13.7252;13.9426;11.8915;10.9902;9.5864;6.4851;6.0928;7.7756;19.1261;21.2167;17.3546;14.8548;11.827;11.1983;10.4415;9.8365;8.9997
mac;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.1065;2.9736;4.7568;7.1888;8.2177;7.7568;7.1811;6.2032;4.9112;3.5964;3.3303;2.5535;2.4864;3.23;2.81;2.43;1.68;1.74;1.57;1.69;1.8722;1.9797
mar;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.57;12.18;;10.79;9.83;10.37;9.69;9.85;7.98;;7.33;;;7.04;7.36;6.92;;;;
mco;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.44;;;;;;;;;;;;;;;;3.87;
mda;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.38;9.09;9.47;8.17;8.39;5.5;4.03;7.46;8.2938;7.5623;6.7623;5.7618;4.5657;4.4023;5.688;4.8015
mdg;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4331;;;;;
mdv;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.74;;3.7337;
mex;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.45;;;1.53;1.85;2.235;3.197;5.122999999999999;3.431;2.167;2.2030000000000003;1.745;1.475;1.749;1.966;2.089;2.439;2.7298;2.7179;2.6808;3.0623;4.572;4.5797;4.3801;4.1085;4.1958;4.0978;3.6364;3.3359;2.8393
mkd;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.72;34.07;;;32.1732;31.2444;30.27;29.1403;29.1663;28.6454;28.9936;26.5914;25.0549;24.7764;22.7187;20.7567
mli;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.04;;;;5.7956;3.7232;2.65;
mlt;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0694;3.8613;4.4237;4.6316;4.7732;4.6132;4.6314;4.4001;4.548;4.8966;5.7819;5.1819;4.8826;5.095;4.7209;4.2734;3.5458;3.7876
mmr;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4716;;0.7659999999999999
mne;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.38;18.35;;;16.19;17.45;
mng;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.233;5.0432;5.9114;4.3181;3.7386;3.4172;4.3568;4.6946;7.4231;6.5167
mnp;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.04;;;;;;;;;;;;;;
moz;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.6407;;
mrt;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.6753;;;;;
mtq;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.95;;;;;;;;;18.27;;;;;;;;;
mus;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.13;;;;;;3.7667;2.9282;2.0483;2.9132;3.3737;3.5881;3.0367;2.5392;2.6842;2.6419;3.2039999999999997;3.2446;3.3924;3.3597;3.2477;2.9195;
mwi;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8029;;;;
mys;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.59;1.64;2.05;1.67;1.58;1.56;1.69;1.48;1.58;1.85;
nam;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.37;;;;;;;;12.4401;14.864;13.8245;;19.7814;
ncl;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.62;;;
ner;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.88;;;;;;;;;;0.3032;;;;;;
nga;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.55;;;;;;;;;;;;;;;;;;;;;;;;;;;3.9478;;;;
nic;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.01;8.59;9.78;;;;;;;;;;;;;;;4.77;;;;;;4.4028;;3.2030000000000003;;;
niu;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.03;;;;;;;;;;;;;;;;
nld;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.4;;3.23;;;;8.9218;;8.3003;;5.7103;6.1655;5.9265;4.9492;4.7194;3.5071;4.4053;5.5989;5.3583;4.3271;3.5835;2.6437;2.0554;1.7334;1.3567;1.8951;2.9518;3.7331;3.7677;2.9282;2.0093;1.6588;2.5995;3.5623;3.4098;4.2054;5.8849;5.7767;4.9735;3.9553;3.2424
nor;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.54;0.67;2.25;1.43;0.9;1.14;2.13;3.94;4.663;4.623;5.402;5.728;5.035;4.3623;3.218;2.8465;2.0485;1.8688;2.6460000000000004;2.6583;2.7856;3.7929;3.5483;3.8489999999999998;3.0253;1.8783;2.011;2.7797;3.3667;2.8631;2.9266;2.8641;3.4151;4.191;4.8841;3.9724
npl;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.3742;;;;;;;;;
nru;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.6;;;;;;;;;;;;;;;
nzl;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.4112;2.7058;4.2267;5.5836;6.73;9.038;9.179;8.625;7.311;5.273;4.98;5.4910000000000005;6.325;5.8020000000000005;4.552;4.209;3.958;3.2755;2.565;2.472;2.477;2.239;2.693;4.439;4.458;4.343;4.751;3.8680000000000003;3.417;3.3583;3.36;2.873
pak;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.9;;1.84;;;;;1.57;;1.86;1.71;;2.61;;3.12;;3.5;;0.5144;0.2862;0.2166;0.3581;0.4206;0.5279;;1.5503;1.0639;1.3283;;
pan;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.42;2.3024;1.5232;1.3425;1.2946;1.8183;1.9525;2.3256;
per;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.58;;;;;;;;;4.2793;3.1588;3.3552;3.4037;2.6852;2.3145;2.2684;2.4445;2.048;1.9165;1.8256;2.035;1.8041;2.1602;2.3833;2.2492
phl;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.37;;5.99;5.49;4.96;4.37;5.76;5.54;6.08;5.62;5.53;5.07;5.45;6.78;6.61;7.64;2.5499;7.98;2.4106;2.3553;2.6288;2.8305;2.3165;2.4944;2.6449;2.4596;2.4513;2.3561;2.3098;2.5351;;1.8278;1.7357
plw;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.12;;;;;2.6266;;;;;;;;;;;;;;;;;
png;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.2403;;;;;;;
pol;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.573;11.184000000000001;11.304;10.395;9.33;8.315;7.2399;9.8614;12.2937;14.2053;16.5461;16.2782;16.1162;14.2554;11.1952;7.7484;5.4025;6.3403;7.9186;7.4935;7.957000000000001;8.1836;7.2222;6.2223;5.1426;4.072
pri;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.2;17.13;14.8;14.2;;16.79;19.8;23.11;20.87;21.71;19.73;17.53;15.7;;15.67;16.88;17.42;17.44;;14.72;12.94;12.98;13.0;11.67;10.52;;12.11;11.39;10.2;10.56;10.0;10.7;11.69;;;;;;;;;
prt;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.95;2.62;;;;;;;4.7778;3.9777;2.9206;2.6085;2.3751;1.9043;2.349;3.5527;4.8374;5.3259;5.1762;5.0275;3.1824;3.7444;2.7236;2.5062;3.2658;4.7706;4.8706;6.1453;5.8308;6.1011;5.971;8.4702;9.2661;11.5548;14.6721;15.4243;12.0207;10.8217;9.6551;7.2809
pry;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.46;3.84;;;;;;;;5.9762;3.9331;4.1491;2.2818;2.8795;1.9839;2.0547;2.8115;1.8483;1.9609;1.5339;2.8136;2.6106;2.3452;2.7814;2.1758
pse;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.4297;;;;;12.3194;25.0141;31.519000000000002;24.1042;25.5399;21.000999999999998;22.0145;19.0073;23.6319;20.4029;19.016;15.1713;15.9251;15.1098;18.6484;17.7343;17.795;17.5226
pyf;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.02;;;;;7.37;;;;;15.88;;;;;
qat;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.92;;;;;;;0.36;;;0.14;0.07;0.08;;0.15;0.07;0.05;0.04;0.04;0.05;
reu;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.77;;;;;;;;;;;;;;;;;;;;;;23.84;;;;20.11;
rou;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.14;;;6.07;4.83;4.1669;4.9322;6.1878;7.0521;6.5602;7.5546;6.6263;7.3401;6.6928;7.2489;6.2001;5.7926;6.7711;6.7034;6.5963;6.487;6.9062;6.5659;6.9053;6.0196;4.9401
rus;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.824;4.771;7.318;8.642000000000001;8.857000000000001;10.695;11.777000000000001;11.85;9.609;8.317;7.35;7.441;6.877999999999999;6.4239999999999995;6.457000000000001;5.377000000000001;5.507000000000001;7.736000000000001;6.7686;5.9609;4.8327;4.9445;4.643;4.9546;4.8874;4.5397
rwa;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.81;;;;;;;;;;;;;;;;2.58;;1.1552;;;14.2644
sau;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.36;1.68;1.66;1.92;;;;2.1;2.2492;1.7633;2.0143;;1.8293;1.49;1.58;1.54;1.42;1.58;
sen;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.26;;;;6.8737;;
sgp;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.08;3.82;6.87;5.02;3.71;2.32;;2.04;2.77;2.51;2.42;2.98;2.94;2.19;3.01;4.47;5.53;3.58;5.44;5.86;5.47;;3.78;3.16;3.25;4.75;3.56;3.17;2.9;3.1;3.2;3.0;3.5;
shn;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.62;;;;;;;;;;;;;;;;;;;
sle;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5417;;;
slv;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.31;;;;6.18;6.93;6.38;;;;;;;;6.24;6.25;;7.17;4.6945;4.3815;3.2527;3.136;3.6915;3.6388;3.7227;3.8656
smr;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.76;1.67;;;;;3.58;2.68;
srb;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.83;16.37;14.28;11.085;13.5467;17.3053;21.6415;22.1085;20.1944;17.2087;16.4209;14.7339;12.7943
ssd;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.14;;;;;;;;;
stp;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.02;;;;;;;;;;;;;;;;;;;;;;;;;;
sur;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.96;;;;8.54;;;;;;;;;;3.4;2.88;2.82;3.64;1.83;2.86;3.83;;
svk;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.41;10.017000000000001;8.148;8.867;9.4204;12.8192;15.8378;16.2987;15.0517;14.1511;15.0252;13.2873;10.4798;8.6516;7.4107;9.995;12.4063;11.7576;11.4859;12.1898;11.5139;9.0511;7.6845;7.2928
svn;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.63;;;8.16;6.05;5.7191;5.2184;6.272;6.1215;5.7178;4.2009;4.9329;5.3668;5.2714;5.1567;4.3492;3.4201;3.2599;5.3088;7.1107;7.6499;7.5702;8.9008;8.2848;7.3022;6.8877;5.185
swe;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.79;0.85;;;;;;2.1;2.4;2.14;2.0;1.75;1.61;;1.02;1.3030000000000002;2.822;5.7379999999999995;9.331;9.336;8.9411;9.184;9.6365;9.2944;7.4331;5.1201;3.9293;4.2776;4.8579;5.5912;6.0462;5.1571;4.1143;4.0038;6.4073;6.3116;5.6558;6.0899;6.0321;6.0448;5.8008;5.6339;5.5202
swz;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.34;;;;;;;;;;;;;;;;;;;;;17.4089;
syc;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.99;;;;9.62;;;;;;;;;;;;;;;;;;;;;;;;;;2.57;;;2.1305;2.1206;2.6788;2.4415
syr;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.2;5.01;;;;2.88;;4.29;3.64;;;;;;;
tgo;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.7797;;;;;;
tha;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.48;;;;;2.06;1.63;0.84;1.1;;;;0.69;;0.63;0.44;2.34;1.89;1.51;1.64;;1.0;1.09;0.89;0.79;0.75;0.74;1.04;0.4484;0.45;0.4;0.3296;0.3823;0.4056;0.4468;
tjk;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.6236;;;;;;;;
tls;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.6698;;;9.8956;;;;
tto;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.69;16.84;16.59;13.85;12.42;;15.16;;11.93;10.61;;8.37;7.99;7.39;;5.5;;;3.96;3.24;2.53;2.36;3.71;2.8271;2.2674;2.5297;1.939;2.0502;1.7488;2.7939999999999996;
tun;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.91;;;;;;;;9.1039;8.7332;8.5611;8.4445;8.4871;8.47;11.4274;11.3131;10.8081;;;;
tur;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.96;5.32;5.211;5.814;5.985;5.88;6.231;5.157;4.762;4.525;4.97;5.934;5.01;7.091;9.038;8.898;9.212;9.012;7.4667;7.4849;8.316;11.0839;9.1509;7.2583;6.7295;6.8575;7.8131;7.9998;8.4239;8.0676
twn;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9404;0.5375;0.6197;0.698;1.3268;1.8748;1.6509;2.1001;1.9899;1.3635;1.1643;1.1077;1.2572;1.1288;1.0536;1.0170000000000001;1.2291;1.5072;2.3745;2.6275;2.5192;2.8882;2.9569;4.8054;5.4423;5.0322;4.2995;3.8712;3.6707;3.7599;4.0829;6.3467;5.7051;4.5016;4.2622;4.2265;4.0439;3.8657;4.0262;3.8446
tza;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.9169999999999998;;;;;0.9508;;;;;1.23;;1.07;1.1342;;;
uga;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.83;;;;;;;;;;;;;;;;;;;;;2.2732;1.1;;;;
ukr;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.2;6.67;;;;9.39;8.6;7.91;7.72;7.31;9.81;9.23;10.04;
ury;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.49;;;;;;3.13;3.46;3.35;3.01;3.37;4.29;6.89;;4.4;;6.66;7.03;;9.03;6.2472;6.1274;4.9131;3.6472;3.0827;3.1399;2.84;2.7880000000000003;3.0628;2.8761;3.0721;3.9057;4.0760000000000005;4.2698
usa;males_aged_25_54_unemployment_rate_percent;2.6;4.6;4.0;2.2;2.1;2.2;4.4;3.2;3.0;3.1;5.6;4.2;4.2;5.1;4.0;3.8;3.2;2.7;2.1;1.9;1.7;1.6;2.8;3.5;3.1;2.5;3.1;5.7;4.9;4.3;3.5;3.4;5.1;5.5;8.0;8.2;5.9;5.6;5.6;5.0;4.4;4.1;4.6;5.9;6.7;6.0;4.9143;4.4142;4.2159;3.7636;3.2599;3.0087;2.8727;3.6801;4.8463;5.1907;4.5543;3.9431;3.6198;3.6885;4.9782;9.2338;9.2914;8.1973;6.9255;6.3611;5.1513;4.376;4.0427;3.6395
vct;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.87;;;;;;;;;;;;;;;;;;;;;;;;;;
ven;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.88;;;;;;;;;;;8.58;;;;;6.64;5.63;;5.88;6.23;5.67;5.37;;;;;
vgb;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.78;;;;;;;;;;;;;;;;;;;;;;;;;;
vnm;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.21;;;1.2333;;1.3844;0.6396;0.6659;0.6634;0.9058;0.8734;1.3112;1.2535;1.3154
vut;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.45;;;;;;;;
wsm;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.95;;;;;0.7;;;;;3.46;6.777;;6.72;;;
yem;males_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.16;;;;;9.9;;;;;;;;;;;6.99;;;;9.0927;;;
