geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
geo;females_aged_25_54_labour_force_participation_rate_percent;70.788;71.123;71.527;71.998;72.531;72.392;71.957;71.632;71.617;71.613;67.429;71.367;68.902;69.998;70.587;69.809;69.78399999999999;69.757;69.72800000000001;69.688;72.081;72.19;72.738;71.242;71.544;72.053;70.207;70.333;70.479;70.661;70.88600000000001;71.14699999999999;71.45100000000001;71.789;72.143;72.503;72.861;73.22800000000001;73.59100000000001;73.923;74.207
gha;females_aged_25_54_labour_force_participation_rate_percent;84.47399999999999;84.604;84.751;84.926;85.1;85.29;85.417;85.545;85.689;85.851;86.02799999999999;86.194;86.35799999999999;86.51700000000001;86.67;86.815;86.95;87.079;87.20299999999999;87.32700000000001;87.454;87.601;87.751;87.90299999999999;88.052;88.198;88.31299999999999;88.447;88.58;88.711;88.84;88.964;89.085;89.204;89.323;89.443;89.56299999999999;89.685;89.806;89.92299999999999;90.03299999999999
gin;females_aged_25_54_labour_force_participation_rate_percent;74.554;74.304;74.12100000000001;74.01100000000001;73.985;74.127;73.988;73.939;73.96300000000001;74.056;74.17399999999999;74.128;74.154;74.175;74.244;74.348;74.381;74.456;74.60300000000001;74.711;74.86399999999999;74.992;75.164;75.34899999999999;75.528;75.711;75.941;76.046;76.15100000000001;76.256;76.36;76.46300000000001;76.565;76.666;76.766;76.86399999999999;76.962;77.058;77.154;77.249;77.344
gmb;females_aged_25_54_labour_force_participation_rate_percent;52.718;52.294;52.052;51.995;52.535;53.09;53.644;54.195;54.728;55.232;55.703;56.217;56.713;57.198;57.68;58.167;58.676;59.18899999999999;59.701;60.206;60.699;61.196000000000005;61.678000000000004;61.886;62.101000000000006;62.45399999999999;62.683;62.965;63.246;63.513999999999996;63.765;64.016;64.253;64.48;64.704;64.929;65.167;65.406;65.645;65.883;66.12
gnb;females_aged_25_54_labour_force_participation_rate_percent;72.671;72.689;72.684;72.748;72.929;73.241;73.286;73.4;73.101;73.258;73.468;73.736;73.98899999999999;74.288;74.637;75.013;75.251;75.518;75.786;76.046;76.303;76.47399999999999;76.546;76.671;76.828;77.025;77.153;77.362;77.572;77.782;77.993;78.203;78.413;78.62100000000001;78.828;79.03399999999999;79.23899999999999;79.443;79.643;79.839;80.029
gnq;females_aged_25_54_labour_force_participation_rate_percent;62.57;62.483000000000004;62.803000000000004;62.854;63.15;63.659;64.84899999999999;66.766;67.653;68.467;69.081;70.016;70.536;70.933;71.515;71.831;72.168;72.61;73.038;73.245;73.328;73.55;73.881;74.057;74.26;74.366;74.256;74.473;74.692;74.92;75.16;75.396;75.64;75.89;76.139;76.389;76.62100000000001;76.846;77.065;77.278;77.487
grc;females_aged_25_54_labour_force_participation_rate_percent;51.997;49.674;52.365;53.03;54.394;55.49100000000001;57.403999999999996;58.18899999999999;60.295;62.042;62.302;61.843;63.553999999999995;65.23100000000001;67.664;68.452;69.283;69.25399999999999;69.601;71.196;72.396;72.85600000000001;74.046;74.43;75.681;77.675;77.828;78.006;78.175;78.351;78.544;78.755;78.984;79.22800000000001;79.475;79.719;79.96;80.2;80.443;80.7;80.975
gtm;females_aged_25_54_labour_force_participation_rate_percent;46.153;46.43600000000001;46.735;46.951;47.238;47.684;47.903999999999996;48.363;48.945;49.415;49.8;50.191;50.63399999999999;50.964;51.438;53.358000000000004;55.268;53.821000000000005;52.368;50.909;49.448;47.983999999999995;55.068000000000005;49.355;49.738;47.775;48.852;48.836000000000006;48.817;48.794;48.769;48.742;48.714;48.685;48.656000000000006;48.628;48.601000000000006;48.574;48.55;48.532;48.522
gum;females_aged_25_54_labour_force_participation_rate_percent;68.945;68.887;68.852;68.783;68.90899999999999;68.968;68.946;68.933;68.975;68.882;68.899;68.921;68.983;68.979;69.013;69.059;69.098;69.187;69.193;69.062;69.065;69.111;69.135;69.148;69.189;69.266;69.304;69.348;69.398;69.446;69.49;69.528;69.56;69.589;69.627;69.676;69.737;69.809;69.884;69.95;69.999
guy;females_aged_25_54_labour_force_participation_rate_percent;43.919;44.855;45.656000000000006;46.269;45.578;44.886;44.202;43.512;42.817;42.121;41.431000000000004;40.756;40.094;39.959;40.22;40.328;41.34;42.562;43.536;44.515;45.386;46.411;47.246;48.001999999999995;48.663999999999994;49.31;49.888000000000005;50.089;50.288000000000004;50.481;50.67;50.856;51.037;51.22;51.408;51.604;51.809;52.022;52.24;52.458;52.674
hkg;females_aged_25_54_labour_force_participation_rate_percent;57.976000000000006;59.748000000000005;58.698;58.919;59.998000000000005;61.224;61.666000000000004;62.373000000000005;62.86;63.809;64.79;66.361;68.109;68.137;68.721;69.347;70.235;70.91;71.354;72.49600000000001;71.691;73.095;74.26100000000001;75.399;75.612;75.99;75.721;76.02199999999999;76.336;76.648;76.942;77.185;77.41199999999999;77.62899999999999;77.845;78.062;78.265;78.469;78.679;78.902;79.141
hnd;females_aged_25_54_labour_force_participation_rate_percent;49.916000000000004;50.345;50.995;51.729;51.857;52.512;53.129;53.958;54.669;54.978;53.794;52.583;50.858999999999995;49.132;47.413000000000004;45.706;50.448;51.396;52.346000000000004;53.295;55.161;52.64;50.082;53.953;57.74100000000001;59.138999999999996;60.093;60.196000000000005;60.297;60.398;60.5;60.602;60.705;60.808;60.911;61.013999999999996;61.117;61.22;61.324;61.428999999999995;61.535
hrv;females_aged_25_54_labour_force_participation_rate_percent;72.316;72.204;72.642;73.054;73.372;73.558;73.69;73.726;73.722;73.752;73.852;73.949;73.859;73.09899999999999;74.907;75.986;75.812;75.791;76.973;77.87;77.494;75.868;76.66;76.85;81.565;82.073;78.76100000000001;79.138;79.517;79.882;80.22399999999999;80.548;80.84899999999999;81.137;81.428;81.732;82.052;82.38799999999999;82.73700000000001;83.087;83.428
hti;females_aged_25_54_labour_force_participation_rate_percent;68.498;69.268;70.03;70.78399999999999;71.533;72.274;73.03699999999999;73.792;74.533;75.248;75.93;76.181;76.418;76.643;76.855;77.057;77.458;77.888;78.17399999999999;78.612;78.615;79.206;79.71;80.305;80.807;81.192;81.563;81.809;82.056;82.304;82.552;82.79899999999999;83.045;83.291;83.537;83.78299999999999;84.031;84.279;84.52799999999999;84.771;85.008
hun;females_aged_25_54_labour_force_participation_rate_percent;76.501;76.26899999999999;76.181;73.908;71.378;68.733;68.223;66.581;68.17399999999999;69.602;70.358;70.233;69.934;71.066;70.665;72.07;72.86;72.91;73.066;73.306;74.365;74.27600000000001;76.413;77.083;78.791;79.562;79.734;80.075;80.413;80.74600000000001;81.072;81.387;81.691;81.985;82.274;82.55799999999999;82.83200000000001;83.096;83.35;83.595;83.83200000000001
idn;females_aged_25_54_labour_force_participation_rate_percent;50.531000000000006;53.388999999999996;56.231;56.253;56.286;56.33;56.382;56.446999999999996;57.378;58.298;57.851000000000006;57.403;56.957;56.51;56.06399999999999;55.62;56.50899999999999;57.391999999999996;58.263999999999996;58.306000000000004;59.247;58.946000000000005;58.648;58.354;58.388000000000005;56.169;58.396;58.49;58.583999999999996;58.677;58.769;58.858000000000004;58.948;59.037;59.123000000000005;59.207;59.286;59.363;59.438;59.513000000000005;59.588
ind;females_aged_25_54_labour_force_participation_rate_percent;41.742;41.928000000000004;42.161;42.457;42.842;42.629;42.411;42.192;41.968999999999994;41.743;41.515;42.242;42.97;43.698;44.426;45.155;43.191;41.251000000000005;39.34;37.466;35.633;34.711;33.809;34.052;34.299;34.532;34.787;34.571;34.356;34.141999999999996;33.925;33.705999999999996;33.484;33.260999999999996;33.035;32.806999999999995;32.576;32.342;32.106;31.868000000000002;31.627
irl;females_aged_25_54_labour_force_participation_rate_percent;45.354;47.321999999999996;48.968999999999994;51.256;53.31399999999999;54.553999999999995;57.376999999999995;58.265;60.605;62.97;64.922;66.024;67.691;67.373;68.141;69.669;70.452;71.933;71.998;71.819;71.623;71.568;71.688;72.544;72.74600000000001;73.181;73.452;73.593;73.737;73.883;74.031;74.183;74.33800000000001;74.5;74.672;74.86;75.059;75.273;75.498;75.73100000000001;75.969
irn;females_aged_25_54_labour_force_participation_rate_percent;9.636000000000001;9.845;10.325999999999999;10.828;11.352;11.898;12.465;13.432;14.46;15.555;16.723;17.965;19.281;20.675;22.156;23.732;22.894000000000002;22.101;19.455;20.404;19.863;19.297;18.735;18.183;17.647000000000002;19.296;21.624000000000002;21.42;21.21;20.991999999999997;20.766;20.534000000000002;20.294;20.043;19.773;19.483;19.175;18.849;18.51;18.165;17.823
irq;females_aged_25_54_labour_force_participation_rate_percent;12.134;12.235;12.359000000000002;12.447000000000001;12.536;12.633;12.744000000000002;12.863;13.624;14.42;15.249;16.11;17.003;17.932000000000002;18.904;19.805999999999997;20.746;21.723000000000003;22.73;22.779;22.889;23.073;23.404;23.588;23.616999999999997;23.711;23.923000000000002;24.088;24.254;24.424;24.601;24.783;24.97;25.16;25.35;25.539;25.726999999999997;25.915;26.101999999999997;26.29;26.48
isl;females_aged_25_54_labour_force_participation_rate_percent;83.361;82.916;84.412;84.85799999999999;86.275;86.67200000000001;86.557;83.765;83.574;86.311;89.34899999999999;87.505;88.15;87.037;85.75;84.26299999999999;84.73200000000001;84.164;83.39399999999999;83.87200000000001;84.185;84.571;85.155;85.431;86.876;87.82600000000001;88.819;88.663;88.51;88.36;88.21;88.06;87.906;87.751;87.603;87.46700000000001;87.345;87.23899999999999;87.14200000000001;87.04;86.925
isr;females_aged_25_54_labour_force_participation_rate_percent;60.181000000000004;61.09;62.895;63.766000000000005;64.988;66.21;66.485;66.971;67.718;69.13;69.64699999999999;69.686;70.396;71.045;71.50399999999999;71.873;72.15;73.217;73.613;74.52600000000001;74.93;75.318;76.899;77.02600000000001;78.403;78.07600000000001;78.556;78.809;79.058;79.30199999999999;79.54;79.774;80.00399999999999;80.234;80.465;80.70100000000001;80.94;81.184;81.432;81.682;81.934
ita;females_aged_25_54_labour_force_participation_rate_percent;52.351000000000006;53.777;52.758;52.222;53.33;53.68;54.275;54.787;56.068000000000005;57.119;57.81;59.315;60.537;61.43600000000001;63.701;63.632;64.292;64.065;65.218;64.488;64.435;64.626;66.426;66.065;66.325;65.86;66.755;66.946;67.139;67.333;67.53;67.73;67.933;68.138;68.345;68.551;68.755;68.957;69.154;69.348;69.538
jam;females_aged_25_54_labour_force_participation_rate_percent;84.90700000000001;85.615;86.294;86.946;87.57;85.743;83.63799999999999;81.232;78.499;78.137;77.773;77.411;77.05199999999999;76.69800000000001;75.944;76.192;76.572;76.869;77.092;77.238;77.52;77.83800000000001;78.14399999999999;78.505;78.834;79.1;79.36399999999999;79.485;79.61;79.738;79.868;80.0;80.134;80.271;80.418;80.57600000000001;80.747;80.93;81.12100000000001;81.31;81.486
jor;females_aged_25_54_labour_force_participation_rate_percent;14.960999999999999;15.45;16.072;16.509;16.97;17.483;17.551;17.676;17.817999999999998;17.964000000000002;18.11;16.794;18.024;16.08;16.283;16.488;16.704;20.340999999999998;19.877;20.825;20.785;21.136;20.656;19.577;19.594;19.652;19.655;19.749000000000002;19.846;19.949;20.055999999999997;20.16;20.268;20.378;20.49;20.601;20.72;20.839000000000002;20.96;21.08;21.198
jpn;females_aged_25_54_labour_force_participation_rate_percent;64.23;65.03399999999999;65.417;65.192;65.288;65.242;65.703;66.66;66.582;66.464;66.51100000000001;67.291;67.369;67.79;68.018;68.742;69.32;70.039;70.34;71.225;71.557;71.569;72.218;73.597;74.51;75.203;76.234;76.483;76.734;76.985;77.236;77.486;77.734;77.98100000000001;78.22399999999999;78.461;78.692;78.913;79.126;79.336;79.548
kaz;females_aged_25_54_labour_force_participation_rate_percent;88.05;88.01799999999999;88.145;88.307;88.463;88.57;88.60700000000001;88.56700000000001;88.47;88.382;88.35600000000001;88.398;88.446;88.275;87.959;88.70100000000001;89.404;90.069;90.699;90.523;90.92200000000001;91.12;91.303;91.475;90.715;89.881;89.874;90.132;90.397;90.67;90.949;91.236;91.53200000000001;91.833;92.134;92.43;92.721;93.01;93.291;93.561;93.819
ken;females_aged_25_54_labour_force_participation_rate_percent;82.728;83.04799999999999;83.445;83.91799999999999;84.42;84.91;85.266;85.494;85.719;85.969;84.806;83.539;82.163;80.672;79.068;77.35300000000001;77.50399999999999;77.597;77.61399999999999;77.704;77.914;78.157;78.468;78.843;79.229;79.61399999999999;80.03;79.914;79.803;79.681;79.54;79.38;79.202;79.012;78.817;78.622;78.425;78.22800000000001;78.031;77.833;77.634
kgz;females_aged_25_54_labour_force_participation_rate_percent;69.339;69.98899999999999;71.059;72.234;73.711;74.225;74.017;73.62899999999999;73.613;73.502;73.288;73.069;73.128;73.274;73.387;73.997;74.58;73.042;71.431;69.736;70.173;70.024;69.40100000000001;64.437;66.331;65.12100000000001;63.674;63.438;63.24;63.078;62.949;62.853;62.791000000000004;62.758;62.742;62.733999999999995;62.73;62.731;62.724;62.69;62.614
khm;females_aged_25_54_labour_force_participation_rate_percent;86.367;86.291;86.23;86.23700000000001;86.13600000000001;86.088;86.055;86.47200000000001;86.85;87.20100000000001;86.666;90.335;87.90799999999999;84.98299999999999;81.497;83.016;84.41;85.681;86.845;87.914;88.89299999999999;88.73200000000001;88.586;88.477;88.428;88.43;88.469;88.78299999999999;89.11200000000001;89.42200000000001;89.694;89.928;90.12;90.288;90.465;90.671;90.90100000000001;91.156;91.42399999999999;91.684;91.926
kor;females_aged_25_54_labour_force_participation_rate_percent;53.696000000000005;53.473;53.333;53.717;54.788999999999994;55.427;56.762;58.281000000000006;55.813;56.378;57.742;58.31;59.007;58.369;59.621;60.323;61.431000000000004;61.883;62.141000000000005;61.42100000000001;62.117;62.747;62.873999999999995;63.461000000000006;64.803;65.449;66.045;66.25399999999999;66.47399999999999;66.689;66.89;67.08;67.262;67.434;67.589;67.721;67.824;67.892;67.936;67.98;68.042
kwt;females_aged_25_54_labour_force_participation_rate_percent;52.95;53.778999999999996;54.677;55.313;55.873999999999995;56.466;56.663000000000004;56.836999999999996;56.985;57.111999999999995;57.228;57.364;57.59;57.898;58.67100000000001;59.247;59.897;60.273999999999994;60.313;59.763000000000005;59.532;59.675;59.725;59.466;59.091;58.7;58.036;57.661;57.332;57.093;56.965;56.692;56.504;56.413999999999994;56.418;56.504;56.582;56.736000000000004;56.95399999999999;57.216;57.501000000000005
lao;females_aged_25_54_labour_force_participation_rate_percent;91.089;91.117;91.133;91.14299999999999;91.12899999999999;91.11399999999999;91.15100000000001;91.178;91.199;91.215;91.23;91.25;91.26700000000001;91.28200000000001;91.295;91.307;91.32600000000001;91.34299999999999;91.35799999999999;91.37100000000001;91.382;91.382;91.385;91.39299999999999;91.404;91.419;91.439;91.448;91.456;91.464;91.47200000000001;91.48100000000001;91.49;91.501;91.51299999999999;91.52799999999999;91.544;91.56299999999999;91.583;91.603;91.62299999999999
lbn;females_aged_25_54_labour_force_participation_rate_percent;23.965;24.309;24.615;24.918000000000003;25.246;25.601999999999997;25.881999999999998;26.075;26.443;26.715;26.953000000000003;26.745;26.618000000000002;26.596;26.79;27.596999999999998;28.421;29.315;30.235;31.133000000000003;31.764;31.854;31.774;31.552;31.386999999999997;31.355999999999998;31.539;31.639;31.715;31.769000000000002;31.801;31.798000000000002;31.768;31.711;31.63;31.524;31.416999999999998;31.295;31.159000000000002;31.006;30.835
lbr;females_aged_25_54_labour_force_participation_rate_percent;66.381;66.35300000000001;66.071;65.896;65.829;65.725;66.029;67.19;67.586;67.929;68.533;68.39699999999999;68.367;67.86;67.911;67.90899999999999;67.891;67.907;67.905;67.946;68.12;68.32;68.579;68.919;69.214;69.542;69.839;69.915;69.99;70.056;70.112;70.158;70.195;70.226;70.253;70.279;70.30199999999999;70.325;70.34899999999999;70.378;70.413
lby;females_aged_25_54_labour_force_participation_rate_percent;27.683000000000003;28.81;29.122;29.438000000000002;30.066;29.927;30.576999999999998;31.04;31.486;31.96;32.558;32.906;33.284;34.254;34.814;35.687;36.187;36.632;36.829;36.803000000000004;37.133;33.094;35.527;33.839;32.381;32.228;32.256;32.258;32.257;32.26;32.27;32.288000000000004;32.313;32.346;32.388000000000005;32.439;32.503;32.577;32.663000000000004;32.763000000000005;32.878
lca;females_aged_25_54_labour_force_participation_rate_percent;60.03;60.768;61.808;62.815;63.793;64.744;65.67699999999999;66.58800000000001;67.483;68.361;69.227;70.082;71.008;72.27;73.708;74.62;75.973;76.77199999999999;77.696;78.335;78.839;79.428;79.885;80.388;80.9;81.48;81.85600000000001;82.12100000000001;82.387;82.65700000000001;82.934;83.219;83.51;83.804;84.09899999999999;84.391;84.68299999999999;84.973;85.262;85.55;85.836
lka;females_aged_25_54_labour_force_participation_rate_percent;54.028;50.221000000000004;46.402;46.398999999999994;45.915;44.13399999999999;43.601000000000006;43.691;49.398999999999994;46.22;47.036;46.93600000000001;46.855;46.783;46.71;46.63;46.54;46.443999999999996;46.348;46.263999999999996;44.263999999999996;44.68600000000001;42.151;46.091;45.424;45.593999999999994;45.806999999999995;45.788999999999994;45.778;45.773;45.771;45.75899999999999;45.748999999999995;45.74;45.727;45.706;45.667;45.623000000000005;45.571999999999996;45.511;45.437
lso;females_aged_25_54_labour_force_participation_rate_percent;75.566;76.105;76.611;77.05199999999999;77.53399999999999;78.015;78.286;78.551;78.797;79.048;78.816;78.579;78.332;78.07600000000001;77.815;77.554;77.303;77.05;76.797;76.544;76.294;76.048;75.804;75.56;75.862;76.098;76.221;76.044;75.865;75.686;75.50399999999999;75.321;75.135;74.94800000000001;74.759;74.567;74.373;74.175;73.973;73.76899999999999;73.565
ltu;females_aged_25_54_labour_force_participation_rate_percent;86.186;86.21;86.264;86.315;86.41;86.507;86.64;86.82700000000001;87.015;88.91;88.292;88.176;86.47;89.037;86.993;85.806;83.18700000000001;83.619;83.495;85.955;87.76;88.76799999999999;88.919;88.325;88.655;88.225;88.464;88.53200000000001;88.603;88.68;88.764;88.854;88.95;89.05;89.152;89.25299999999999;89.354;89.45299999999999;89.55;89.64299999999999;89.73200000000001
lux;females_aged_25_54_labour_force_participation_rate_percent;49.38399999999999;51.309;54.777;54.198;55.717;52.638999999999996;55.832;57.851000000000006;58.199;61.663000000000004;64.834;64.885;66.52600000000001;66.398;70.40899999999999;72.185;74.14399999999999;74.753;72.90100000000001;75.241;76.421;77.164;79.148;80.467;80.918;81.3;81.02600000000001;81.355;81.691;82.039;82.402;82.76799999999999;83.146;83.53;83.917;84.303;84.67399999999999;85.046;85.414;85.773;86.12
lva;females_aged_25_54_labour_force_participation_rate_percent;82.7;82.73100000000001;82.804;82.779;82.895;82.95700000000001;83.056;83.148;83.89399999999999;82.064;82.69200000000001;83.65799999999999;83.243;83.25399999999999;81.432;81.542;82.221;82.736;85.536;85.845;86.321;85.316;85.71700000000001;84.75299999999999;83.986;84.586;85.53399999999999;85.693;85.853;86.021;86.20100000000001;86.38600000000001;86.579;86.779;86.985;87.198;87.415;87.641;87.87100000000001;88.1;88.323
mac;females_aged_25_54_labour_force_participation_rate_percent;53.971000000000004;54.2;56.527;55.129;56.103;58.208999999999996;67.084;67.313;67.589;68.592;69.569;71.104;71.24;70.32600000000001;71.845;74.296;76.822;80.352;81.755;82.493;82.171;83.84899999999999;84.068;84.579;85.47399999999999;85.10799999999999;84.728;85.12899999999999;85.54799999999999;85.962;86.35799999999999;86.73200000000001;87.08;87.415;87.758;88.12100000000001;88.492;88.881;89.26100000000001;89.59299999999999;89.859
mar;females_aged_25_54_labour_force_participation_rate_percent;26.209;26.57;26.829;27.092;27.48;27.811999999999998;28.249000000000002;28.664;29.186999999999998;29.643;30.052;30.515;29.622;32.154;33.234;33.158;32.661;32.178000000000004;31.705;31.638;31.573;31.51;30.621;31.006999999999998;31.073;31.182;31.237;31.249000000000002;31.264;31.281;31.3;31.322;31.345;31.372;31.405;31.444000000000003;31.489;31.54;31.595;31.651999999999997;31.706999999999997
mda;females_aged_25_54_labour_force_participation_rate_percent;67.37899999999999;67.741;68.363;68.59899999999999;70.372;70.505;70.844;70.76100000000001;71.098;71.262;71.126;70.76100000000001;70.312;69.92;69.5;67.257;64.97;62.61600000000001;60.208999999999996;57.754;56.82;57.205;55.538000000000004;55.953;55.045;58.373999999999995;56.357;55.927;55.563;55.261;55.013000000000005;54.81399999999999;54.667;54.551;54.438;54.308;54.155;53.976000000000006;53.76;53.495;53.172
mdg;females_aged_25_54_labour_force_participation_rate_percent;92.435;92.40100000000001;92.414;92.44;92.458;92.479;92.45299999999999;92.44;92.436;92.447;92.476;92.488;92.454;92.527;92.59200000000001;92.661;93.331;93.91799999999999;94.43;94.87200000000001;95.249;95.525;95.75299999999999;94.791;93.6;92.131;92.228;92.434;92.64;92.846;93.051;93.255;93.459;93.663;93.865;94.06700000000001;94.26899999999999;94.47;94.671;94.87100000000001;95.073
mdv;females_aged_25_54_labour_force_participation_rate_percent;21.896;23.81;25.837;27.976999999999997;30.230999999999998;32.596;34.617;36.699;38.828;40.992;43.181999999999995;46.051;48.952;51.86;54.748999999999995;57.599;60.388000000000005;59.413999999999994;58.431000000000004;57.44;56.437;55.424;54.398;53.36;52.313;49.977;47.98;48.48;48.99;49.513999999999996;50.053000000000004;50.61;51.178999999999995;51.756;52.333;52.906000000000006;53.475;54.038000000000004;54.586000000000006;55.11;55.601000000000006
mex;females_aged_25_54_labour_force_participation_rate_percent;37.551;38.402;39.39;40.492;41.468999999999994;42.801;43.503;46.456;45.701;44.611000000000004;45.476000000000006;45.231;46.537;46.354;49.449;49.973;51.534;52.243;52.358000000000004;53.57899999999999;53.293;53.992;55.353;55.713;54.701;55.308;55.57;55.799;56.027;56.25;56.468999999999994;56.685;56.896;57.108999999999995;57.327;57.555;57.791000000000004;58.034;58.282;58.53;58.777
mkd;females_aged_25_54_labour_force_participation_rate_percent;61.082;61.15;61.23;61.312;61.333;61.317;61.305;60.918;60.51;60.09;61.00899999999999;61.912;62.79;63.065;60.949;63.635;62.891999999999996;64.995;63.905;63.864;64.969;65.87;64.429;66.018;66.422;65.25;64.801;65.083;65.359;65.626;65.883;66.13;66.36399999999999;66.583;66.79;66.986;67.175;67.359;67.543;67.73100000000001;67.928
mli;females_aged_25_54_labour_force_participation_rate_percent;43.244;43.236000000000004;43.086999999999996;43.058;43.097;43.173;43.13399999999999;43.181000000000004;43.325;43.45;43.473;43.531000000000006;43.45;43.446999999999996;43.37;45.263000000000005;47.175;49.093999999999994;51.008;52.911;54.79600000000001;58.653;62.413999999999994;66.023;69.433;69.543;69.764;70.067;70.368;70.666;70.964;71.263;71.562;71.861;72.16;72.457;72.755;73.053;73.351;73.649;73.949
mlt;females_aged_25_54_labour_force_participation_rate_percent;29.733;30.061999999999998;30.934;31.241;31.471999999999998;30.84;31.318;31.863000000000003;32.285;33.514;34.778;33.564;36.938;36.632;35.806999999999995;38.637;40.897;44.288000000000004;46.623999999999995;48.736999999999995;50.535;53.992;58.248000000000005;61.236000000000004;63.516000000000005;65.863;67.117;67.46300000000001;67.786;68.063;68.281;68.439;68.542;68.608;68.669;68.741;68.818;68.906;69.007;69.12100000000001;69.249
mmr;females_aged_25_54_labour_force_participation_rate_percent;66.66;66.751;66.41;66.179;65.872;65.571;65.292;65.03699999999999;64.765;64.308;63.763999999999996;63.306999999999995;62.845;62.371;61.966;61.631;61.373999999999995;61.187;61.059;60.955;60.88;60.85;60.823;60.806999999999995;60.802;60.805;60.82;60.773;60.726000000000006;60.681999999999995;60.641000000000005;60.605;60.571000000000005;60.538999999999994;60.508;60.479;60.451;60.423;60.396;60.37;60.347
mne;females_aged_25_54_labour_force_participation_rate_percent;67.73100000000001;67.75;67.863;67.999;68.11;68.199;68.252;68.214;68.197;67.958;67.892;67.786;67.706;67.658;67.679;67.721;67.91;68.094;68.271;68.439;68.598;68.76100000000001;69.143;69.286;69.375;69.495;69.57600000000001;69.641;69.693;69.738;69.78399999999999;69.832;69.88600000000001;69.943;70.001;70.056;70.109;70.15899999999999;70.207;70.255;70.305
mng;females_aged_25_54_labour_force_participation_rate_percent;71.465;71.536;71.697;71.869;72.0;72.098;72.212;72.32;72.42;72.506;72.575;72.60300000000001;72.619;72.634;72.67;72.686;72.715;72.777;72.827;73.437;72.53;72.961;72.506;72.28699999999999;72.918;72.405;71.266;71.419;71.598;71.795;72.008;72.24;72.49600000000001;72.774;73.064;73.35600000000001;73.64399999999999;73.929;74.202;74.453;74.675
moz;females_aged_25_54_labour_force_participation_rate_percent;90.931;91.18;91.336;91.49700000000001;91.62200000000001;91.723;91.757;91.76700000000001;92.77600000000001;93.665;94.448;95.13600000000001;95.74;96.27;95.822;95.323;94.76700000000001;94.147;93.458;92.69200000000001;91.844;90.905;89.869;89.917;89.979;90.04799999999999;90.102;89.814;89.525;89.234;88.943;88.65;88.35700000000001;88.064;87.772;87.48100000000001;87.19200000000001;86.905;86.619;86.334;86.04899999999999
mrt;females_aged_25_54_labour_force_participation_rate_percent;30.683000000000003;30.698;30.763;30.916;30.971999999999998;31.209;31.475;31.627;31.891;32.248000000000005;32.525999999999996;32.861;33.207;33.558;33.909;34.255;34.598;34.941;35.284;35.633;35.986999999999995;36.345;36.708;37.015;37.315;37.584;37.753;37.902;38.051;38.199;38.346;38.492;38.637;38.781;38.925;39.069;39.213;39.356;39.499;39.641;39.782
mus;females_aged_25_54_labour_force_participation_rate_percent;45.818000000000005;46.562;47.038000000000004;47.321000000000005;47.621;48.081;48.726000000000006;49.353;49.952;50.513999999999996;51.043;51.54600000000001;51.217;50.864;50.493;52.751000000000005;53.036;52.263999999999996;54.698;55.854;57.246;57.756;58.702;60.361000000000004;62.034;63.721000000000004;63.547;63.917;64.312;64.7;65.054;65.37899999999999;65.669;65.926;66.15899999999999;66.37899999999999;66.58800000000001;66.782;66.977;67.191;67.435
mwi;females_aged_25_54_labour_force_participation_rate_percent;86.505;86.414;86.287;86.374;86.24799999999999;86.26100000000001;86.14200000000001;85.98100000000001;85.818;85.59700000000001;85.369;85.141;84.90700000000001;84.669;84.431;84.19200000000001;83.964;83.73200000000001;83.495;83.249;82.994;82.74;82.478;82.213;82.484;82.70100000000001;82.95700000000001;82.787;82.618;82.449;82.27600000000001;82.101;81.92299999999999;81.741;81.557;81.37100000000001;81.184;80.993;80.8;80.608;80.418
mys;females_aged_25_54_labour_force_participation_rate_percent;53.583999999999996;53.818999999999996;54.044;54.301;54.515;54.73;54.955;55.068999999999996;54.558;54.623000000000005;54.815;54.695;54.805;54.957;55.18;55.361999999999995;55.49;55.815;55.123999999999995;56.577;57.016999999999996;59.193000000000005;61.125;64.684;66.072;67.13600000000001;67.271;67.558;67.835;68.102;68.361;68.613;68.85600000000001;69.093;69.32300000000001;69.548;69.77;69.99;70.204;70.411;70.607
nam;females_aged_25_54_labour_force_participation_rate_percent;62.848;63.288999999999994;63.768;64.14699999999999;64.571;64.17399999999999;63.762;63.333999999999996;63.825;64.31;64.788;65.747;66.691;67.62100000000001;68.539;69.444;70.337;71.21600000000001;72.08;72.92399999999999;73.74600000000001;74.554;75.34100000000001;76.109;76.86;77.166;77.28699999999999;77.581;77.877;78.17699999999999;78.48100000000001;78.79;79.104;79.42;79.738;80.056;80.375;80.694;81.01100000000001;81.32600000000001;81.638
ncl;females_aged_25_54_labour_force_participation_rate_percent;79.941;79.835;79.747;79.61399999999999;79.783;79.895;79.93;80.015;80.206;80.19;80.31;80.396;80.514;80.523;80.566;80.61399999999999;80.628;80.678;80.62100000000001;80.413;80.34899999999999;80.358;80.35600000000001;80.35;80.372;80.43;80.44800000000001;80.475;80.509;80.545;80.579;80.608;80.632;80.656;80.694;80.751;80.82300000000001;80.91199999999999;81.009;81.098;81.17
