geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
mco;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;2.61;
mda;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8;0.73;2.22;;0.44;0.0;0.0;0.67;;;;;;;;
mdv;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.13;;5.0966;
mex;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8;;;0.812;1.048;1.36;1.426;1.615;1.422;1.723;1.328;0.716;0.855;0.631;0.435;0.5;1.111;1.1716;1.3035;1.3115;1.4491;1.8182;1.9523;2.0592;1.9158;1.9378;1.6081;1.4489;1.2637;1.1678
mkd;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.17;2.25;;;3.6534;4.3547;9.6324;9.9334;8.3441;9.2354;10.3303;10.9613;6.7371;;0.7121;1.3801
mli;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.68;;;;4.1693;;0.1;
mmr;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0493;;
mnp;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.86;;;;;;;;;;;;;;
moz;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6405;;
mrt;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.9148;;;;;
mtq;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;
mus;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.19;;;;;;;;;;;;;;;;3.3748;;;;;;
mwi;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.931;;;;
nam;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.91;;;;;;;;1.5987;;;;4.8805;
ncl;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.36;;;
ner;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58;;;;;;;;;;;;;;;;
nga;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
nic;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.79;6.35;;;;;;;;;;;;;;;;2.24;;;;;;1.8618;;0.0269;;;
niu;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;
nld;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4;;0.95;;;;;;;;;;;;;;;;;;;;;;;0.9876;;;1.4591;2.0303;0.8206;4.7094;1.8330000000000002;1.5779;2.9747;3.4518;4.6854;5.8884;5.3274;3.6062;3.6526
nor;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;2.13;2.11;1.96;2.22;2.33;2.174;2.8569999999999998;3.125;3.333;3.333;2.5243;2.9113;;2.5141;;3.9335;3.9969;;;;0.8839;1.1776;1.3382;0.7324;1.5972;0.531;0.4589;0.6066;0.9809;0.7638;1.0667;1.1469;1.3327
npl;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2842;;;;;;;;;
nzl;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.3002;0.7246;2.2455;3.0488;1.8869999999999998;2.6319999999999997;0.6990000000000001;1.379;1.829;1.724;0.515;0.565;0.617;1.4709999999999999;1.786;1.158;1.73;1.3536;0.929;1.445;1.5419999999999998;0.897;1.4609999999999999;1.581;2.147;1.5719999999999998;1.901;2.133;1.761;1.6374;1.094;0.985
pak;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.25;;1.18;;;;;8.91;;9.23;8.47;;11.49;;11.5;;10.36;;0.3804;;;;;;;1.4298;;8.9221;;
pan;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.18;0.8086;0.7985;;;;;1.0128;
per;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.01;;;;;;;;;4.2032;2.5544;2.1186;2.2672;2.116;1.5829;1.7676;2.6084;1.1708;2.1032;1.2052;2.0233;1.3757;1.4018;2.2458;2.7311
phl;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.33;;8.46;7.82;7.91;3.21;8.54;6.24;5.91;6.06;6.64;6.43;6.32;7.29;5.76;6.29;0.24;6.69;0.2808;0.2225;0.1784;0.2382;0.2239;0.1785;0.16399999999999998;0.1262;0.1689;0.1136;0.2576;0.2204;;0.2455;0.2417
plw;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.32;;;;;;;;;;;;;;;;;;;;;;
png;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7170000000000001;;;;;;;
pol;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.082;2.675;2.4930000000000003;1.7269999999999999;1.808;1.9843;2.2198;2.2252;4.5569;1.5536;1.5647;2.0843;;2.7466;1.4434;1.7577;1.5949;;1.4496;1.3959;1.9575;1.9574;2.0024;1.4353;1.48;1.181
pri;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.25;9.08;3.77;4.26;;;;;;;;;;;;;;4.35;;4.55;4.55;3.7;4.17;4.55;;;4.0;3.57;;;;;;;;;;;;;;
prt;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.76;0.88;;;;;;;0.4398;0.9541;0.9855;;;2.42;;;1.4729;;;0.5573;;;;0.4506;;;;0.2589;;0.34;0.2552;0.3652;0.2903;0.6426;1.3423;1.3526;1.6953;2.2801;1.7604;2.6481
pry;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.96;1.54;;;;;;;;4.4049;4.7549;1.7694;1.5991;;1.9843;;;;2.2189;1.5194;1.0132;1.5618;2.0494;2.9454;2.1935
pse;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8045;;;;;2.7749;5.0914;10.6267;5.3525;6.5628;4.205;3.2323;4.2333;7.7789;9.1418;8.6104;3.0147;3.3619;3.8025;3.2155;7.5520000000000005;4.5273;6.2602
pyf;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.46;;;;;1.66;;;;;1.65;;;;;
qat;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;
reu;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;0.0;;;;2.9;
rou;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;0.0;;;0.1004;0.2004;0.2442;0.1347;0.0658;0.1704;;0.1146;;0.2064;0.1433;0.1585;
rus;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.426;3.5789999999999997;4.43;4.902;5.574;6.77;8.655;6.702000000000001;3.2489999999999997;3.984;3.4389999999999996;4.091;4.505;3.952;2.725;2.467;3.991;4.185;3.5021;3.1147;3.1625;3.0314;2.7619;2.6964;3.2822;2.9557
rwa;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.14;;;;;13.4302
sau;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.75;0.96;2.73;;;;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;
sen;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.61;;;;2.6037;;
sgp;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.01;1.98;4.27;0.75;1.59;0.78;;0.7;0.58;1.68;0.51;0.6;1.85;1.56;1.08;4.52;2.7;1.84;3.52;3.39;2.8;;3.83;2.69;3.89;5.0;3.11;3.88;4.75;4.12;3.54;4.54;4.13;
shn;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.67;;;;;;;;;;;;;;;;;;;
sle;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.5325;;;
slv;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.86;;;;5.74;9.17;4.6;;;;;;;;9.83;8.78;;9.36;1.4115;0.8257;1.7013;1.3718;1.3122;2.0597;2.025;1.8636
smr;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.63;0.0;;;;;0.0;1.75;
srb;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.16;1.12;0.97;;;;;3.5103;;0.7211;1.0273;0.6893;1.4389
ssd;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.97;;;;;;;;;
stp;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.11;;;;;;;;;;;;;;;;;;;;;;;;;;
svk;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.944;5.97;11.765;6.25;21.705;;;11.671;;;;7.2882;;;2.0579;;;;1.9655;4.7762;7.7822;2.6978;2.0155;1.9847
svn;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.71;;;;;4.9671;;;;;;;;;;;;;;;;;;;;;
swe;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.083;0.0;0.0;0.0;0.0;;;;;;;;;;1.9878;0.6072;1.6501;1.1336;1.7806;1.9733;1.6398;1.7217;1.7424;1.5707;2.1644;2.2197;2.2705;2.3856
swz;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.27;;;;;;;;;;;;;;;;;;;;;11.5724;
syc;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.41;;;;;;
syr;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.32;2.11;;;;0.52;;2.61;0.65;;;;;;;
tgo;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4919;;;;;;
tha;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;;0.09;0.02;;0.0362;;;
tjk;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.5181;;;;;;;;
tls;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.2454;;;;
tto;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.39;;5.88;;4.92;5.26;;4.92;5.88;6.15;;1.79;;;1.37;;1.59;;;1.1233;;;;;;;
tun;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4803;1.5163;1.4075;1.3444;1.1363;3.0039999999999996;1.4558;1.1743;1.3722;;;;
tur;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.63;1.28;1.8730000000000002;1.662;1.055;0.578;1.5190000000000001;1.535;1.042;1.071;1.349;0.9329999999999999;0.758;1.176;1.087;0.887;1.5419999999999998;0.915;0.8234;0.639;0.8993;1.4326;1.7347;1.1586;1.1066;1.3397;2.4353;2.9446;3.1162;2.4682
twn;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.19;3.4483;0.0;0.05;0.0;1.5385;0.14;0.23;0.25;0.15;0.1;0.27;0.04;0.14;0.05;0.12;0.13;0.13;0.17;0.32;0.17;0.33;0.28;0.05;0.15;0.15;0.08;0.53;0.23;0.16;0.22;0.18;0.19;0.18;0.19;0.17;0.13;0.14;0.14;0.13
tza;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8244;;;;;0.5646;;;;;1.57;;0.02;0.2378;;;
uga;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;
ukr;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.37;0.1;;;;;;;;;0.11;0.45;0.66;
ury;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.32;;;;;;;;4.2794;4.3962;5.1257;4.3629;2.6541;3.2132;2.8178;2.5535;2.6906;2.0783;1.8047;2.5714;2.5266;2.0268
usa;males_aged_65plus_unemployment_rate_percent;3.4;5.1;4.8;3.5;3.0;2.4;4.4;4.0;3.5;3.4;5.2;4.8;4.2;5.5;4.6;4.5;4.0;3.5;3.1;2.8;2.8;2.2;3.3;3.4;3.6;3.0;3.3;5.4;5.1;5.2;4.2;3.4;3.1;2.9;3.7;3.9;3.0;3.1;3.2;2.6;2.5;2.4;3.0;3.3;3.3;3.2;3.9989999999999997;4.1778;3.2732;2.9761;3.0648;2.9930000000000003;3.3191;2.957;3.4412;3.9922;3.7172;3.4498;2.8281;3.4002;4.4634;6.6892;7.0782;6.5386;6.1507;5.5268;4.5593;3.8123;3.7566;3.3829
vct;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.36;;;;;;;;;;;;;;;;;;;;;;;;;;
ven;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.84;;;;;5.91;5.57;;7.31;5.26;4.55;5.72;;;;;
vgb;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.55;;;;;;;;;;;;;;;;;;;;;;;;;;
vnm;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.34;;;0.1303;;;0.0555;0.0664;;;;0.2373;0.3193;0.2146
vut;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.29;;;;;;;;
wsm;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.36;;;;;0.13;;;;;;1.7014;;1.68;;;
yem;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.85;;;;;3.12;;;;;;;;;;;10.63;;;;1.2407;;;
zaf;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.6859;3.4469;3.4986;3.8878;3.0698;4.279;3.9057;3.25;3.0767;4.2371
zmb;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.73;;;;;;;;;;;;1.29;;;;;
zwe;males_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.55;;0.72;;;;;0.0;;;;;;;1.7027;;;;;;
