geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
kir;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.88;;;;;;;
kna;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.12;;;;;;;;;;;3.67;;;;;;;;;;3.81;;;;;;;;;;;;;;;;
kor;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.747;3.326;3.262;3.195;3.003;3.085;3.116;2.501;1.922;2.08;1.893;1.696;1.8130000000000002;2.1069999999999998;1.942;1.564;1.645;2.157;6.357;5.829;3.9691;3.6118;2.9753;3.1299;3.2297;3.3978;3.176;3.1004;3.0261;3.5504;3.4625;3.1626;2.9589;2.9319;3.298;3.2776;3.4237;3.5423
kos;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.46;;32.29;30.53;24.45;
kwt;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.32;;;;;;;;;;;;0.78;;;;;;;;;;0.74;;;;;;2.3;;;;;;
lao;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3307;;;;;;;8.0358
lbn;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.26;;;6.4;;;;;;;;;;
lbr;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.2181;;;;;;;
lby;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.38;;;;;
lca;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.17;16.09;;;;;;;;;;;;;
lka;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.79;3.11;2.6;2.43;2.7;2.7;;;
lso;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.92;;;;;;;;;30.41;;;;;22.88;;;;
ltu;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.12;12.988;12.7998;15.3857;15.6388;12.7803;11.07;9.7827;7.9229;5.3645;3.9735;5.1966;12.7296;16.7055;14.2798;12.5525;10.9995;9.9172;8.6275;7.3870000000000005;6.6331
lux;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.2883;1.9379;2.1478;1.8374;1.9433;1.4638;1.2881;1.3738;1.2867;1.7907;2.1101;2.9945;2.4968;2.6965;2.0657;2.5131;1.9885;2.0065;1.419;2.3563;3.2044;4.4424;3.9098;4.0966;3.3710000000000004;4.1679;4.2212;3.9137;4.2885;4.4709;5.3327;4.8675;5.8298;5.3329;4.9022
lva;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.79;13.81;13.0611;13.1634;14.1173;12.8398;12.9616;11.2074;10.6553;9.5303;6.1604;5.7132;7.3643;16.1955;18.026;14.8425;13.6959;11.0486;10.3515;9.5387;9.2906;8.2533
mac;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8702;2.6201;3.949;5.6113;6.3446;6.1155;5.7256;5.3855;4.1621;3.6194;3.3019;2.6487;2.496;2.83;2.35;2.06;1.52;1.5;1.29;1.6;1.6558;1.6915
mar;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.16;12.31;;11.07;10.34;10.99;10.04;10.28;8.22;;7.66;;;7.8;7.86;7.16;;;;
mco;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.47;;;;;;;;;;;;;;;;5.64;
mda;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.26;7.37;7.49;6.64;6.75;4.34;3.38;5.74;6.6974;6.2361;5.2676;4.7863;3.7498;3.3848;4.1464;3.9981
mdg;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4634;;;1.39;;
mdv;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.2;;3.8201;
mex;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.57;;;2.222;2.311;2.478;3.295;5.3839999999999995;3.975;3.094;2.7289999999999996;2.136;1.7930000000000001;1.945;2.108;2.251;2.762;2.8118;2.8234;2.8693;3.0857;4.4778;4.4689;4.32;4.069;4.165;4.0779;3.6827;3.3459;2.9453
mhl;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.95;;;;;;;;;;;;;;;;;;
mkd;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.17;33.7;;;33.2624;32.3058;30.9937;29.5875;29.7312;28.7486;28.9571;26.8833;25.8465;24.6258;22.191;20.7106
mli;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.74;;;;5.9236;3.9194;3.04;
mlt;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.9081;4.0633;4.8022;4.9087;4.5089999999999995;4.9526;5.1437;5.1011;4.9036;5.3036;5.9073;5.4454;5.1328;5.1959;4.6224;4.3611;3.8866;3.8185
mmr;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5529;;1.0125
mne;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.52;19.1;;;16.45;17.09;
mng;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0377;5.3541;5.3876;4.0619;3.2973;3.4642;4.0164;4.0953;6.2015;5.6171
mnp;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.84;;;;;;;;;;;;;;
moz;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.2859;;
mrt;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.4103;;;;;
mtq;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.07;;;;;;;;;21.56;;;;;;;;;
mus;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.03;;;;;;4.9742;4.5388;3.6972;5.2926;6.9510000000000005;6.9568;6.1639;5.5695;5.6770000000000005;5.7938;5.6692;5.4635;5.6335;5.2879;5.178;4.9304;
mwi;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.3536;;;;
mys;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.47;1.59;1.89;1.61;1.53;1.5;1.67;1.51;1.61;2.08;
nam;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.61;;;;;;;;14.5393;16.6598;15.921;;20.3078;
ncl;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.51;;;
ner;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.77;;;;;;;;;;0.2966;;;;;;
nga;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.01;;;;;;;;;;;;;;;;;;;;;;;;;;;3.3172;;;;
nic;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.68;10.68;12.35;;;;;;;;;;;;;;;4.46;;;;;;4.6283;;3.6785;;;
niu;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.36;;;;;;;;;;;;;;;;
nld;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.48;;4.67;;;;9.838;;9.1999;;8.2248;8.4012;7.9363;7.1635;6.5485;5.1622;5.5632;6.58;6.395;5.6191;4.8182;3.697;2.9502;2.2758;1.6994;2.1769;3.1061;4.0475;4.0885;3.3378;2.5028;2.023;2.7195;3.6217;3.9376;4.6348;6.0384;6.182;5.5951;4.6239;3.6994
nld_curacao;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.05;;11.27;12.16;11.0;;
nor;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.63;0.77;2.34;1.85;1.22;1.47;2.21;3.75;4.321000000000001;4.3389999999999995;4.7989999999999995;4.997;4.461;4.3886;3.4438;3.1924;2.2716;1.9004;2.3924;2.5091;2.8609;3.4233;3.2593;3.7103;2.9171;1.9083;1.9209;2.4103;2.9627;2.699;2.5798;2.8759;3.2939999999999996;3.9961;4.2858;3.7193
npl;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1883;;;;;;;;;
nru;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.36;;;;;;;;;;;;;;;
nzl;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.9646;2.9495;4.2368;5.4451;6.202000000000001;8.448;8.584;7.965;6.785;5.226;5.059;5.494;6.358;5.678;4.66;4.212;4.119;3.6183;2.983;2.765;2.715;2.583;2.945;4.413;4.918;4.9110000000000005;5.337999999999999;4.785;4.45;4.0967;3.895;3.517
pak;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.19;;0.84;;;;;2.4;;3.29;2.77;;3.58;;4.27;;4.43;;0.4585;0.2598;0.2221;0.3352;0.4365;0.5004;;1.8319999999999999;1.1367;2.2304;;
pan;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.72;3.1478;1.7415;1.7416;1.6942;2.2891;2.4503;2.8179;
per;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.39;;;;;;;;;4.9039;3.5752;3.8552;3.6788;3.2462;2.958;2.8793;2.9258;2.4637;2.34;2.1743;2.5954;2.0162;2.3159;2.5707;2.5434
phl;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.41;;6.5;5.88;5.54;6.3;6.11;5.92;6.29;5.74;5.92;5.19;5.56;6.63;6.25;7.37;2.3614;7.79;2.3152;2.2642;2.6117;2.7255;2.2714;2.3989;2.5311;2.3291;2.3371;2.2524;2.3483;2.4091;;1.8063;1.7346
plw;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.54;;;;;2.6587;;;;;;;;;;;;;;;;;
png;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.27;;;;;;;;;;1.4989;;;;;;;
pol;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.946;12.667;12.799000000000001;11.685;10.812999999999999;10.127;8.9823;10.6478;14.1505;15.8602;17.4207;16.8583;16.8032;15.7252;12.2179;8.3547;6.0763;6.9152;8.2878;8.2448;8.7625;9.0437;7.9101;6.6427;5.3986;4.2156
pri;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.78;14.96;12.91;11.82;;14.29;16.36;19.37;17.56;18.21;16.13;14.55;12.97;;12.95;14.64;14.89;15.03;;12.43;11.71;11.82;11.81;10.18;8.86;;10.49;10.46;9.06;9.89;9.91;9.86;10.57;;;;;;;;;
prt;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.56;4.46;;;;;;;6.3415;5.2588;4.2989;3.9939999999999998;3.6936;3.1991;3.0819;4.2917;5.7676;6.1155;6.2108;5.7349;4.2062;4.1847;3.398;3.4148;4.0108;5.7692;5.7985;7.2422;7.3315;7.7518;7.215;9.2385;10.6746;11.9257;14.694;15.5075;12.7109;11.1915;10.0329;7.8764
pry;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.07;3.22;;;;;;;;6.9676;4.5841;4.7903;3.1518;3.4295;2.8464;2.7887;3.3512;2.6208;2.6178;2.3669;3.0346;3.5593;2.9395;3.6595;3.0301
pse;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.6767;;;;;12.071;22.9589;28.8845;22.4917;23.6943;20.4593;20.9539;18.2187;22.714000000000002;20.6384;19.5472;16.695999999999998;18.3913;18.3363;22.32;21.5647;22.7455;23.0822
pyf;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.51;;;;;7.74;;;;;16.23;;;;;
qat;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.18;;;;;;;0.52;;;0.33;0.18;0.17;;0.47;0.31;0.16;0.12;0.11;0.11;
reu;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.02;;;;;;;;;;;;;;;;;;;;;;26.25;;;;20.78;
rou;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.48;;;6.8;5.17;4.5053;4.9306;5.846;6.8662;6.2587;7.3076;6.1992;6.3724;6.3592;6.4431;5.5967;4.9908;6.0552;6.2549;6.2994;6.0526;6.369;6.1164;6.1552;5.3043;4.2113
rus;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.7910000000000004;4.651;6.928999999999999;8.111;8.279;10.245;11.423;11.550999999999998;9.224;7.8;6.921;7.0520000000000005;6.542999999999999;6.143;6.027;5.092;5.23;7.115;6.3004;5.6055;4.5733;4.665;4.4152;4.768;4.8021;4.4844
rwa;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.53;;;;;;;;;;;;;;;;3.27;;1.0762;;;16.0395
sau;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.78;2.13;2.15;2.56;;;;3.11;3.3625;2.8445;3.3942;;1.6817;3.85;3.87;4.04;4.23;4.53;
sen;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.75;;;;;;;;;10.3;;;;7.2757;;
sgp;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.95;3.4;5.86;4.21;2.96;1.87;;1.88;2.42;2.32;2.26;2.81;2.78;2.08;2.86;4.24;5.7;3.35;5.08;5.64;5.36;;3.94;3.33;3.41;5.12;3.58;3.34;3.11;3.35;3.32;3.09;3.6;
shn;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.79;;;;;;;;;;;;;;;;;;;
sle;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.095;;;
slv;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.81;;;;5.35;5.67;5.36;;;;;;;;4.57;4.8;;5.53;3.8554;3.5458;2.8691;2.7024;3.051;3.1002;3.4388;3.3719
smr;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.52;3.94;;;;;6.75;5.86;
srb;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;19.56;17.16;13.1797;15.6274;18.7645;22.4695;23.3512;22.0466;18.7266;17.4788;15.5431;13.6535
ssd;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.88;;;;;;;;;
stp;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.39;;;;;;;;;;;;;;;;;;;;;10.33;;;;;
sur;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.66;;;;11.2;;;;;7.3;;;;;7.3;6.56;5.88;6.68;4.65;5.9;6.84;;
svk;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.974;10.960999999999999;9.51;9.869;10.2523;12.964;15.9152;16.0907;15.3914;14.6957;16.497;14.4556;11.8788;10.2108;8.7119;10.807;12.8276;12.1044;12.3744;12.8336;12.0409;10.4731;8.6588;7.5915
svn;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.8;;;6.71;5.71;5.3437;5.2362;6.2495;6.0729999999999995;5.8455;4.5756;5.1691;5.7315;5.3451;5.6435;5.4244;4.452;3.7135;5.3487;6.9769;7.7917;8.2583;9.6842;9.304;8.6575;7.7397;6.2719
swe;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.05;1.11;;;;;;2.21;2.42;2.13;1.94;1.66;1.61;;1.13;1.266;2.515;4.772;7.879;8.111;7.6656;8.2229;9.1089;8.3948;6.7035;4.9478;3.6899;3.9181;4.4591;5.3025;5.9808;5.3043;4.4063;4.314;6.1948;6.4623;5.7496;5.9213;6.0651;5.9777;5.7883;5.4909;5.3739
swz;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.98;;;;;;;;;;;;;;;;;;;;;19.4511;
syc;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.54;;;;14.17;;;;;;;;;;;;;;;;;7.15;;;;;;;;;2.77;;;2.2906;2.6756;2.9022;2.6996
syr;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.06;6.89;;;;5.38;;6.31;5.82;9.72;;;;;;
tgo;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.6414;;;;;;
tha;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.97;;;;;4.12;2.1;0.93;1.35;;;;0.97;;0.69;0.56;2.51;1.97;1.54;1.61;;0.9;1.0;0.8;0.69;0.68;0.67;0.98;0.405;0.39;0.33;0.2874;0.3216;0.3657;0.4101;
tjk;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3771;;;;;;;;
tls;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.6749;;;10.1214;;;;
tto;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.8;17.16;17.33;15.71;14.62;;16.8;;13.83;13.19;;11.08;10.01;9.18;;8.02;;;5.75;4.68;4.14;3.43;4.26;3.0922;2.687;3.1196;2.2916;2.175;2.0948;2.7531;
tun;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.9;;;;;;;;9.9563;9.752;9.6192;9.7266;10.7424;10.6295;14.9235;14.3397;13.63;;;;
tur;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.69;5.64;5.407;5.648;5.797000000000001;6.002000000000001;6.184;5.156000000000001;4.566;4.64;4.93;5.85;4.909;6.697;8.658;8.691;9.044;8.996;7.4003;7.4427;8.2738;11.0541;9.3681;7.678;7.18;7.6059;8.7303;9.0065;9.6891;9.4675
twn;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7892;0.4647;0.5418;0.595;1.1204;1.5827;1.4155;1.7551;1.6722;1.1468;0.9962;0.9517;1.0765;0.9843;0.9969;0.9318;1.0963;1.3165;2.0463;2.2036;2.1058;2.3794;2.4524;3.9568;4.4848;4.3242;3.8117;3.5294;3.3886;3.4463;3.6544;5.4137;4.8586;3.9728;3.7927;3.7091;3.5464;3.4288;3.5354;3.3784
tza;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0475;;;;;2.314;;;;;2.23;;2.01;1.7269;;;
uga;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6;;;;;;;;;;;;;;;;;;;;;3.0277;1.65;;;;
ukr;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.12;6.63;;;;8.36;7.59;7.12;6.94;6.69;8.36;8.47;8.7;
ury;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.45;;;;;;4.78;5.36;5.56;4.93;5.44;6.64;8.48;;6.64;;9.6;10.98;;12.89;9.4105;9.1795;7.837999999999999;6.7998;5.6414;5.6459;4.9263;4.4229;4.5849;4.3659;4.6124;5.1387;5.4177;5.4928
usa;aged_25_54_unemployment_rate_percent;2.8;4.7;4.3;2.7;2.4;2.3;4.7;3.5;3.3;3.4;5.8;4.4;4.5;5.4;4.4;4.3;3.8;3.2;2.6;2.7;2.3;2.3;3.4;4.2;3.7;3.2;3.8;6.4;5.7;5.1;4.3;4.2;5.5;5.8;7.9;8.0;6.1;5.8;5.7;5.0;4.5;4.2;4.6;5.7;6.4;5.8;4.9772;4.4998;4.3208;3.9277;3.5043;3.2045;3.0591;3.7739999999999996;4.8135;5.0151;4.5538;4.1412;3.7595;3.7407;4.8154;8.2874;8.6051;7.931;7.0168;6.3109;5.2269;4.4607;4.1507;3.7484
vct;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.5;;;;;;;;;;;;;;;;;;;;;;;;;;
ven;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.42;;;;;;;;;;;7.2;;;;;7.7;6.08;;6.41;6.9;6.38;5.98;;;;;
vgb;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.52;;;;;;;;;;;;;;;;;;;;;;;;;;
vnm;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.57;;;1.2059;;1.2411;0.6436;0.6;0.5936;0.7509;0.7093;1.1619;1.129;1.1562
vut;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.13;;;;;;;;
wsm;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.06;;;;;0.65;;;;;3.36;7.0829;;7.04;;;
yem;aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.3;;;;;8.98;;;;;;;;;;;11.28;;;;10.3401;;;
