geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
hti;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.5;;;;;;;11.3;;;;;;;;;;;;;32.1;;;;19.2;;;;;17.3;;;;;
hun;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4;7.6;10.5;10.39;9.371;8.687000000000001;9.0314;7.861000000000001;8.0905;6.2157;5.7865;4.8774;5.0777;5.3862;5.8567;7.4269;7.912000000000001;7.7335;8.0042;9.7408;10.6633;10.9836;10.6107;10.1355;7.912999999999999;7.0391;5.1080000000000005;4.5708
idn;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.96;1.14;1.76;;2.24;;3.36;;;2.01;2.56;2.43;2.71;;2.64;2.9;2.82;;;;5.43;;6.12;6.84;6.706;7.3731;7.8506;8.308;9.1771;10.0649;9.2858;9.906;8.1014;6.6964;6.3912;5.5653;4.7842;4.2662;3.8833;4.4297;3.8655;3.9219999999999997
ind;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5209;;;;;;2.4015;;;;;5.0;;;;;4.3381;;3.6901;;;;;
irl;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.1;9.9;15.8966;17.4441;19.225;19.4911;19.0217;18.386;16.4986;14.9941;16.6023;15.3086;15.8449;14.7074;12.0672;11.7849;10.1637;7.3365;5.6174;4.2667;3.5488;3.7479;4.0064;3.8309;4.0097;4.2107;4.9281;5.7012;9.5089;11.4104;12.5003;12.7534;12.4222;10.8712;8.9036;7.5854;6.2934
irn;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.5;;;;;24.4;;;;;13.4;;;;;;;;;18.19;16.12;15.92;16.2906;16.6983;20.051;20.6582;20.4779;19.77;19.165;19.47;20.74;19.89
irq;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.4393;;;;;12.4245;;;;;
isl;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6;0.6;1.0;1.3;1.8;1.3;0.8;0.6;0.9;2.2;2.2;2.888;4.897;5.601;5.542000000000001;4.905;3.4501;3.8184;3.8036;2.7895;2.6252;2.2398;2.6479;3.969;2.7511;2.4906;3.0598;2.2680000000000002;2.5812;5.6831;6.7366;6.2114;5.6649;5.0767;4.7858;4.0505;3.0460000000000003;2.7176
isr;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;3.15;4.39;;4.61;;4.7;3.69;5.84;6.28;5.94;5.24;6.97;7.02;;;;;14.091;16.421;17.105;14.866;12.345;10.743;9.69;10.904000000000002;11.209000000000001;11.540999999999999;11.165;12.013;12.741;13.811;13.767000000000001;11.633;11.043;9.812000000000001;7.857;9.181000000000001;7.9510000000000005;6.9510000000000005;6.977;6.237;5.917999999999999;5.392;4.942;4.32
ita;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;9.63;9.51;10.93;11.59;9.58;10.49;11.99;;12.61;13.26;13.06;;14.84;14.2677;15.2691;15.3206;16.9858;16.6234;17.4074;17.2843;15.6738;15.7221;13.8719;14.8332;15.3111;16.1032;16.225;16.3994;16.5356;16.2706;14.8582;13.030999999999999;12.6101;11.9451;10.2209;10.0439;8.774;7.8401;8.4957;9.2224;9.597999999999999;9.5439;11.8259;13.0669;13.7982;12.6939;12.7744;12.3864
jam;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.56;32.6;;35.23;;61.97;37.95;39.42;;;56.01;;;36.92;;23.08;22.82;22.2;22.4;21.73;22.51;23.04;23.41;22.09;22.82;22.276;20.93;19.5558;16.3394;17.2833;15.7989;14.4568;14.2832;14.5843;14.8352;16.2076;17.2;18.0845;20.0714;18.14;17.8574;17.3969;15.3886
jey;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.97;;;;;;;;;;4.0;;;;;;
jor;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.8;;;22.3;25.4;;;;;;30.0;;29.9;24.3;;;;21.0;20.5;21.9;20.8;;25.9;25.0;25.6;24.4;24.1;21.7;21.2;19.9;22.2;20.7;;;
jpn;females_aged_15plus_unemployment_rate_percent;;;;;;1.9;2.1;2.3;2.3;2.0;1.9;2.0;1.7;1.6;1.5;1.3;1.3;1.3;1.4;1.4;1.1;1.1;1.0;1.1;1.3;1.2;1.3;1.7;1.7;1.8;2.0;2.0;2.0;2.1;2.3;2.6;2.8;2.7;2.8;2.8;2.6;2.3;2.2;2.2;2.2;2.6;3.0;3.2;3.3;3.4;4.0;4.5;4.5;4.7;5.1;4.9;4.4;4.2;3.9;3.7;3.8;4.8;4.6;4.141;4.0;3.7;3.4;3.1;2.8;2.7
kaz;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4;2.7;5.6;5.5;5.0;;;3.2;3.1;2.3;1.9;1.6;1.3;0.9;0.8;7.54;;;;;;;;
ken;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.2;;;;;13.3372;;;;;;;;;;9.4;;;;;;;;
kgz;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.27;;;;;;;9.76;9.94;9.85;9.47;9.66;9.49;9.02;8.74;
khm;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.38;;5.84;;2.77;1.93;;;7.36;;;;1.79;;0.26;;1.1326;0.33;0.2;;;
kir;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.1;11.7;10.8;;;;;;;;;;;;;;;;;;;;;;;;;;18.24;;;;;34.09;;;;;;;
kna;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.09;;;;;;;;;;;4.87;;;;;;;;;;4.27;;;;;;;;;;;;;;;;
kor;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;2.9;3.29;2.56;2.33;2.7;2.63;1.9827;2.4327;2.2429;2.4323;3.529;2.445;2.549;2.2359999999999998;2.208;2.359;2.08;1.841;1.756;1.84;1.785;1.992;2.1390000000000002;2.259;1.932;1.6880000000000002;1.5859999999999999;2.305;5.667000000000001;5.099;3.6;3.3;2.8;3.3;3.4;3.4;2.9;2.6;2.6;3.0;3.3;3.1;3.0;2.9;3.5;3.6;3.6;3.6
kos;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70.0;74.5;71.9;60.7;60.5;61.6;55.2;59.6;56.4;;;39.98;;41.53;36.57;31.69;
kwt;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.03;;;;;2.59;;;;;;;1.46;0.46;0.48;0.53;0.57;0.65;0.64;1.66;2.2;2.9;3.1;2.9;3.1;3.73;3.39;2.8;;;;4.9;4.4;;
lao;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.6;;;;;;;;;;1.36;;;;;0.6608;;;;;;;7.815
lbn;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.51;;;10.14;;10.39625;;;;;;;;
lbr;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.2884;;;;;;;
lby;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.05;;;;;
lca;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.0;22.15;20.36;19.34;23.79;25.98;20.34;20.79;;23.86;28.05;25.0;22.9;20.3;18.5;14.75;16.46;;20.22;21.19;23.93;;27.4416;23.4768;
lie;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.53;;3.3;3.1;3.0;3.2;3.1;;;;
lka;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.6965;;;;;;13.35;11.0524;11.5;12.9333;12.9316;13.0183;11.89;9.5991;9.0362;8.0148;8.2079;7.5525;6.85;6.1;6.82;7.25;7.624;6.9648;
lso;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.8;;;;;;;;;;;46.55;;33.1;;;;;;;;;38.79;;;;;;;;;
ltu;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.8;3.3;4.5;8.1;6.7;6.9;11.8595;12.0616;13.6053;14.0999;12.7842;13.2003;11.0656;8.5348;5.6114;4.3288;5.6281;10.5213;14.5189;12.9104;11.5732;10.4784;9.2213;8.1612;6.6531;5.6759
lux;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0185;3.7701;4.3169;3.9759;3.7514;2.931;2.3906;2.3955;2.122;2.784;3.1318;4.2939;4.3849;4.6566;3.6434;4.1616;3.3304;3.1416;2.1674;3.6302;4.7091;7.0947;5.8237;6.2459;4.7124;6.0303;6.1262;5.0925;6.2574;5.9065;6.3849;5.7668;7.3442;6.6295;5.4989
lva;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.8;6.4;6.9;7.0;8.1;8.5;13.4952;13.3586;13.3734;12.4691;12.763;12.0215;12.2679;9.9709;6.7372;5.5675;7.0768;14.14;16.3048;13.8013;13.9515;11.1434;9.8397;8.6411;8.4033;7.6785
mac;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.73;2.4;2.0;2.6;3.0;3.6;2.6;3.3;4.4;4.6;4.4;4.5;4.7;4.0;3.8;3.8;2.9;2.8;2.79;2.06;2.18;1.65;1.4;1.4;1.57;1.5;1.6
mar;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.5;17.3;19.8;20.41;22.6;24.67;21.24;;32.19;22.95;21.23;24.41;13.5659;13.4725;13.2997;12.7825;13.2293;11.9184;11.6023;9.4237;9.4009;9.4449;9.2772;9.4815;10.8446;9.8396;9.505;10.2759;10.3929;10.665;
mco;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.23;;;;;;;;;;;;;;;;8.68;
mda;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.8828;7.1975;5.882000000000001;5.542000000000001;6.3575;6.3413;5.9867;5.7315;3.8645;3.3772;4.8944;5.7385;5.5928;4.2881;4.1439;3.0662;2.9247;2.8885;3.3421
mdg;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.88;5.4;;5.55;;3.15;;;;;5.31;;0.6269;;;;;
mdv;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.31;;;;;2.74;;;;;;;;;;;;;;5.91;;5.6326;
mex;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.61;;;4.225;4.038;3.951;4.8389999999999995;8.611;6.8660000000000005;6.1339999999999995;4.925;3.5410000000000004;3.267;3.275;3.502;3.627;4.7010000000000005;3.9010000000000002;3.8824;3.9923;4.0344;5.3534;5.1846;5.1292;4.8775;4.9552;4.8469999999999995;4.4515;3.9084;3.5989
mhl;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.29;;;;;;;;13.21;;;;;;;;;;;;;;;;;;;;;;;4.48;;;;;;
mkd;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.8;31.1;30.6;30.9;30.2;29.1;28.2;28.8;29.7;31.3;32.5;33.7;36.4;41.7;44.5;40.8;37.6;33.3;34.9;31.99;32.31;36.28;37.8168;38.4263;37.2017;35.5431;34.1574;32.8164;32.2399;30.7892;30.3324;29.0204;28.6193;25.0628;22.7252;21.8212
mli;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.35;;;;;;;10.92;;;12.77;;;11.11;;;;6.2951;8.7372;11.43;
mlt;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.3;;7.2;6.2;3.1;3.1;2.3;2.3;2.6;3.0;2.5;2.2;2.3;2.9;2.8;2.5;2.6;6.5312;8.0609;8.2951;9.8815;8.2508;8.3632;8.3155;7.8955;6.777;7.629;7.1316;7.1266;7.3145;6.2533;5.3298;5.1999;5.2061;4.6582
mmr;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.8;;;;;;;;;;;;;;;;;;;;;;;;;0.8984;;2.0051
mne;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.53;;20.9;18.3682;20.6177;20.7501;20.0;20.1788;18.817;18.2278;16.12;17.1;16.938
mng;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.7;;;;;;;6.2;6.4;;;;7.1;5.185;6.1632;5.9039;4.4296;3.5269999999999997;4.4597;4.4091;4.2625;5.899;5.6568
mnp;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.73;;;;;;;;;;;;;;;;3.4;;;4.29;;5.71;;;;;13.05;;;;;;;
moz;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.56;;;;;;;;;;;;;;;;;;3.6699;;
mrt;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.8;;;;;;;;;;;;27.4;;;;;;;;;;;;12.4003;;;;;
msr;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.33;;;;;3.27;;;;;;
mtq;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.7;32.0;32.6;32.4;32.0;30.8;29.3;23.59;22.07;22.93;19.8;24.18;21.56;24.57;27.76;22.21;22.53;22.56;22.78;;;17.6;
mus;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.12;4.22;5.2;13.63;8.2;8.5;8.5;9.0;9.21;11.6447;11.6772;9.4542;13.3759;16.3382;15.5108;14.3744;12.7;12.2704;12.9157;11.06;11.7151;11.1497;10.825999999999999;10.6827;10.4061;10.6508
mwi;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.9;;;;;;;;;;;;;;;;;;;;;10.0;10.0;;;;;;;;6.9287;;;;
mys;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.6;4.7;;;;;;;;;;;;3.78;2.6;2.84;3.31;3.29;3.06;3.79;3.77;3.64;3.81;3.71;;;;;;;;;;3.39;3.92;
nam;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.59;;;21.1;;;25.87;;;21.6;;;;24.99;;;;43.0;;24.0;;18.9737;20.6594;20.3765;;24.9775;
ncl;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.49;;;;;;;;;;;;;16.34;;;;;15.6;;;
ner;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.11;;;;;;0.93;;;;2.7;;0.5;;;;0.2239;;;;;;
nga;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.4;;;;;;;;;;;;;;;;;;;;;;;;;24.3;;3.3797;5.352;5.055;8.0292;
nic;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.6;6.5;8.0;8.3;11.71;15.09;19.47;;;;;17.54;;15.52;12.81;11.52;7.72;;7.83;7.88;5.77;4.98;5.04;;;;;5.731;5.45;5.612;;;
niu;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.12;;;;;;;;;;;;;;;;
nld;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;0.8;0.9;1.3;2.0;2.5;3.3;9.4;5.9;8.9;7.5;10.22;5.2;11.36;8.9;13.7373;13.3;12.3837;12.3;13.9714;12.6479;11.8088;10.8898;9.9073;7.7943;7.6873;8.0531;8.6623;8.1126;7.1438;5.8095;4.8523;3.4602;2.515;2.8866;3.795;5.0404;5.0668;4.3599;3.6349;3.0072;3.4641;4.5111;5.4141;6.2288;7.3021;7.7455;7.2731;6.5068;5.2549
nor;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;1.0;0.8;0.8;2.12;2.42;2.27;2.88;2.24;2.19;2.37;1.4;1.3;1.7;1.93;2.35;3.11;3.02;2.45;2.59;3.29;4.59;4.792;4.984;5.083;5.165;4.703;6.3283;5.3396;5.0243;4.0224;3.2341;3.2759;3.6126;4.0943;3.9565;3.9228;4.192;3.3437;2.4229;2.3635;2.6033;2.9425;2.9908;2.6329;3.2311;3.235;3.9985;3.9123;3.6910000000000003
npl;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.66;;;;;;;;;1.0866;;;;;3.4;3.4;;;
nru;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.65;;;;;;;;;25.51;;;;;;
nzl;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;0.2;0.4;0.2;0.1;0.4;0.6;0.8;2.2;2.4;3.3;4.2;4.6;6.2;5.5;4.3;4.8947;4.4285;5.6668;7.1038;7.459;9.774;9.736;8.964;7.811;6.4879999999999995;6.247999999999999;6.861000000000001;7.6129999999999995;6.693;5.978;5.382000000000001;5.468999999999999;5.1101;4.519;4.145;4.198;3.965;4.263;6.143;6.928;6.7589999999999995;7.3870000000000005;6.962999999999999;6.535;5.8614;5.474;5.1979999999999995
omn;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.01;;;;;;;;;;;;8.08915;;;;;;;;13.675170000000001;
pak;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.78;15.36;8.41;8.45;2.32;2.15;1.58;1.98;1.07;0.68;0.62;0.73;16.33;14.0;9.85;9.11;14.03;12.52;17.07;15.01;13.66;15.79;15.52;16.4;15.32;12.95;12.06;0.3243;0.245;0.5328;0.3586;0.6392;0.6698;;3.4211;2.0106;6.1085;;
pan;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;7.4;10.35;10.37;12.8;12.36;13.47;;;13.29;14.48;14.17;18.47;14.49;16.75;21.37;21.6;14.53;22.57;22.32;20.17;20.38;20.14;20.0;18.14;20.84;16.93;18.03;19.31;19.17;18.82;17.42;13.95;12.37;9.27;;8.85;5.0694;2.6830000000000003;3.0321;3.0585;3.4942;3.9;3.9209;
per;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.89;;;11.5;7.33;12.5;12.4;;;8.07;8.84;9.28;8.6;7.48;8.77;5.9174;4.6451;5.3663;4.8681;4.7451;4.5543;4.5332;3.9493;3.7981;3.6152;3.4901;3.5352;3.0708;2.9629;3.5715;3.5003
phl;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;6.61;6.35;5.11;3.35;4.3;7.78;8.57;6.73;;7.48;8.56;8.59;6.73;10.04;8.14;8.86;10.88;9.52;10.29;12.67;12.8294;11.5361;10.7154;10.5656;10.677999999999999;9.7495;9.8204;10.9805;9.9985;11.5987;4.0182;12.0;3.8421;3.8893;4.1998;4.3304;3.7157;4.0061;4.1313;3.7891;3.8279;3.7329;3.823;3.7244;;2.8703;2.7027
plw;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.13;;;;;8.06;;;;;3.5303;;;;;4.86;;;;;;;;;;;;
png;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.9;;;;;;;;;;;;;;;;;;;;1.2761;1.44;;;;;;
pol;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.1;13.5;14.700999999999999;15.6;15.994000000000002;14.742;13.937999999999999;12.9905;11.8107;13.1687;18.3231;20.017;20.6771;19.9268;19.7664;19.1373;14.9193;10.3372;7.9501;8.6597;10.0226;10.3991;10.9074;11.1115;9.5918;7.7092;6.226;4.9076
pri;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;11.11;10.82;10.49;11.61;;14.96;14.65;12.85;10.28;;12.97;13.48;16.73;15.22;15.54;13.99;13.1;11.17;;11.0;13.57;13.3;13.32;;10.77;11.62;12.21;12.0;9.52;7.46;;10.55;10.82;8.6;10.08;10.42;9.53;9.66;12.5;12.7;12.8;12.0;;;9.7;;
prt;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;2.4;5.2;7.1;;11.83;12.6;;;;12.2;;11.22;11.5457;9.602;8.3374;7.3475;6.4765;5.6160000000000005;4.7587;6.2657;7.767;7.782;8.4399;7.494;5.6939;5.0645;4.7349;4.9486;5.3108;7.2531;7.1773;8.6326;8.9047;9.4902;8.75;10.0918;11.8633;13.0432;15.4974;16.3675;14.3261;12.7465;11.1662;9.3483
pry;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.43;4.82;;5.91;5.89;4.81;5.16;5.85;4.34;4.56;5.46;6.36;4.72;3.67;4.38;3.72;3.7;8.6;6.83;;;8.88;;11.8008;8.3243;8.3582;6.2513;6.6504;6.6126;5.9614;6.6484;6.0499;6.3569;5.4321;4.9547;6.7621;4.9337;6.7064;5.4237
pse;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.0144;19.3;20.03;14.97;13.04;12.3711;13.7756;17.0134;18.2287;20.0312;22.2124;20.5166;19.0628;24.160999999999998;26.3839;26.7553;28.374000000000002;32.9043;35.0365;38.4426;39.0601;44.75;47.3925
pyf;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.1;;;;;;;;21.9;;;;;;13.37;;;;;12.8;;;;;22.76;;;;;
qat;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.53;;;;12.86;;;3.89;;;2.64;1.69;1.92;2.7;3.32;2.82;1.5775;1.2001;0.82;0.7;0.616
reu;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.8;20.2;;;;;;;41.41;;39.8;38.6;;;41.7;39.4;40.9;39.5;39.1;32.1;31.1;32.5;34.1;33.3;28.8;25.9;26.5;36.87;29.96;31.84;30.47;29.69;;;22.49;
rou;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;7.84;12.9;8.74;8.59;7.5;5.8869;5.4709;5.5329;6.3751;6.0068;7.5944;6.3781;6.1537;6.4293;6.1118;5.4087;4.67;5.8394;6.175;6.4637;6.0765;6.3051;6.0927;5.848;4.9807;4.0374
rus;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;1.1;5.822;7.95;9.196;9.296;11.454;12.953;12.895999999999999;10.367;8.597000000000001;7.599;7.952000000000001;7.518;6.935;6.687;5.642;5.944;7.672000000000001;6.8361;6.0867;5.0696;5.1361;4.8219;5.3092;5.3477;5.0514
rwa;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6;;0.2;;;;;0.35;;;;;;0.68;;;;;;;;;;4.04;;1.2419;;;19.354
sau;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.9;;;;;;;8.1507;9.3393;9.1449;11.5107;12.5152;13.3601;14.0711;14.690999999999999;14.214;13.7784;15.937999999999999;;19.21;20.5379;20.73;21.956999999999997;21.38;21.1;21.2984
scg;females_aged_15plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.06;15.62;16.06;16.12;16.21;21.8;15.33;15.76;16.43;;;;;;;;;;;;;;
