geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
kor;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.188;2.003;1.4180000000000001;1.365;1.399;1.341;1.205;1.0170000000000001;0.828;0.823;0.809;0.62;0.688;0.6659999999999999;0.625;0.868;0.664;1.058;4.056;4.5;2.8998;2.2954;1.714;2.0879;2.2423;2.5278;2.3601;2.1656;1.9558;2.3509;2.903;2.4717;2.4878;2.1446;2.5057;2.7837;2.7698;2.4572
kos;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.51;;15.18;12.64;12.28;
kwt;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.64;;;;;;;;;;0.61;;;;;;2.04;;;;;;
lao;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4706;;;;;;;2.9948
lbn;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.12;;;4.01;;;;;;;;;;
lbr;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7192;;;;;;;
lby;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.89;;;;;
lca;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.62;14.04;;;;;;;;;;;;;
lka;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.23;0.96;;;;;;;
lso;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.58;;;;;;;;;32.58;;;;;16.21;;;;
ltu;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.38;6.225;5.0833;9.6229;14.6724;9.8115;14.047;10.9798;6.9044;6.1079;3.7389;4.428;10.5229;14.4094;13.3755;11.9096;11.1882;10.7064;8.7434;7.7471;7.2947
lux;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8968;1.515;0.6847;0.5376;;;0.6422;0.5686;1.0362;1.2259;;;;;;;0.9924;1.3709;;;1.4847;1.5275;2.1227;1.3723;2.0545;2.7165;3.0019;2.2896;2.7609;2.1393;4.6933;4.2846;4.7292;4.9888;3.2586
lva;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.11;11.49;10.8522;8.31;9.3872;12.1914;9.649;10.1178;10.1825;8.9449;6.684;4.4699;6.303;13.789000000000001;15.9983;14.9428;14.68;10.5126;9.8717;9.2834;9.1947;8.2561
mac;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.4944;2.2472;4.4944;5.3191;5.2632;4.5455;6.0606;4.8276;4.0462;3.5897;3.0702;3.4351;2.7211;4.39;3.59;2.65;1.69;1.8;1.6;1.56;1.9342;2.2045
mar;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.38;0.94;;0.51;0.38;0.69;0.5;0.57;0.48;;0.72;;;1.01;1.33;;;;;
mco;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.24;;;;;;;;;;;;;;;;5.22;
mda;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.61;3.09;3.38;3.42;3.45;2.73;2.37;3.33;3.4239;3.2517;2.5546;2.5874;1.6569;2.0442;1.9468;2.112
mdg;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1693;;;0.11;;
mdv;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.26;;1.3745;
mex;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.48;;;0.9840000000000001;1.0190000000000001;1.264;1.9469999999999998;3.853;2.426;1.4409999999999998;1.138;0.9279999999999999;1.379;1.237;1.4409999999999998;1.0979999999999999;1.431;1.9079;1.8064;1.9003;2.0955;2.9597;3.0807;2.8314;2.7733;2.6805;2.6019;2.3976;2.0384;1.8975
mhl;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.64;;;;;;;;;;;;;;;;;;
mkd;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.14;20.49;;;28.3963;28.0357;28.4901;26.2545;27.7974;28.2023;25.1421;24.0787;22.7115;20.755;17.7114;16.6256
mli;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.79;;;;4.9251;;0.65;
mlt;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.1798;;1.7847;2.6318;3.3508;3.3744;2.6065;3.4908;3.9397;5.8173;4.1612;2.9087;3.8342;5.7101;6.3116;4.7734;3.1553;2.9054
mmr;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4273;;0.6165
mne;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.09;9.0;;;10.95;8.58;
mng;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8778;1.8035;1.5655;0.9113;0.9741;1.129;1.9323;1.7969;1.7393;1.5586
mnp;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.8;;;;;;;;;;;;;;
moz;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5127;;
mrt;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.9188;;;;;
mtq;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.14;;;;;;;;;10.01;;;;;;;;;
mus;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.72;;;;;;1.9606;1.3755;1.4475;2.445;2.4593;2.7796;3.1761;3.7273;1.4958;1.8381;2.9255;2.7425;2.2842;2.8308;1.7414;1.6126;
mwi;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.6333;;;;
mys;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.64;1.23;1.58;1.55;1.03;0.86;0.92;0.35;0.29;0.35;
nam;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.43;;;;;;;;4.3527;2.5795;3.2403;;5.2752;
ncl;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.13;;;
ner;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6;;;;;;;;;;;;;;;;
nga;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.02;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7908;;;;
nic;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.7;20.24;;;;;;;;;;;;;;;;2.28;;;;;;2.1733;;1.7242;;;
niu;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;
nld;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.44;;6.61;;;;6.5853;;4.5152;;5.8146;5.6699;4.5271;3.7748;4.9;3.0456;3.562;3.3013;3.513;4.0357;3.9148;2.2954;2.6869;1.8662;1.5058;2.0695;2.1516;3.6254;4.0686;3.8175;3.6035;3.2030000000000003;3.0954;4.0294;4.6635;5.254;6.784;7.7471;8.0687;7.1519;5.5428
nld_curacao;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.61;;6.98;7.17;6.75;;
nor;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.69;;0.72;0.75;0.78;2.43;2.521;2.553;2.991;2.6319999999999997;2.597;3.0069999999999997;2.0586;1.454;1.8041;0.9105;0.8869;1.213;1.2021;1.0509;1.2487;1.5347;1.1013;0.9425;1.0114;1.0852;1.3901;1.218;1.2227;1.2511;1.2753;1.6325;1.9444;1.785
npl;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2048;;;;;;;;;
nru;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.59;;;;;;;;;;;;;;;
nzl;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.5398;1.8997;2.7309;3.9308;4.732;5.446000000000001;6.7139999999999995;5.735;4.802;3.3989999999999996;3.699;4.107;4.777;5.041;4.724;3.6060000000000003;3.282;3.6074;2.458;1.932;2.025;1.436;2.017;3.187;3.451;3.295;4.066;3.998;3.216;3.3245;3.147;2.8310000000000004
pak;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.62;;;;;7.03;;6.58;6.94;;8.31;;8.75;;8.75;;0.251;0.0363;0.0806;0.2562;0.2137;0.1628;;1.7096;0.4028;2.4347;;
pan;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.57;1.0667;0.9785;1.0442;0.7609;0.4222;0.6857;0.7175;
per;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.9856;3.5116;2.4562;3.4006;2.6949;2.8436;2.5536;2.5835;2.3922;2.1349;1.5004;1.5796;1.0435;1.6667;1.764;1.5442
phl;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.66;;6.13;5.67;5.1;5.23;4.97;4.87;5.48;5.42;5.0;4.66;4.96;5.45;4.64;5.44;0.5401;5.74;0.4865;0.5121;0.5727;0.6163;0.5707;0.455;0.4617;0.452;0.4381;0.4896;0.4721;0.5035;;0.4447;0.4765
plw;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.59;;;;;2.3499;;;;;;;;;;;;;;;;;
png;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.65;;;;;;;;;;1.7793;;;;;;;
pol;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.119;6.5360000000000005;7.042999999999999;5.942;5.851;5.2613;5.4111;7.3367;9.738999999999999;9.4009;10.3074;10.602;10.6606;10.7726;8.4851;6.8161;5.2866;6.2749;7.1418;6.9111;7.4459;7.7411;6.8132;5.4451;4.3955;3.6753
pri;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.5;11.4;9.53;;;9.51;11.5;;;;11.78;;;;;;8.91;11.54;;7.14;7.14;9.01;8.55;7.34;5.26;;8.09;6.62;5.71;6.21;7.1;8.28;6.41;;;;;;;;;
prt;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.72;0.43;;;;;;;2.3695;2.5632;2.3407;1.8181;1.7387;1.9059;2.0294;3.3641;3.6699;4.0088;4.9733;5.1539;3.4257;3.5841;3.2497;2.4934;3.4404;4.2934;5.6311;6.1002;6.3122;6.5165;6.5899;7.6364;8.8902;10.8353;12.7378;13.7018;13.4839;12.4535;10.97;8.5447
pry;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.7;;;;;;;;4.9137;2.7816;3.3452;1.469;1.1373;1.9221;1.6272;2.0497;2.1851;1.7093;1.1097;1.7957;1.4234;2.0659;1.8916;1.9617
pse;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.4597;;;;;7.2015;15.6321;21.3368;16.6491;18.8337;15.34;14.465;13.138;17.0445;13.8643;15.7599;10.5721;10.788;10.7752;12.6128;13.0808;12.8952;14.0685
pyf;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.25;;;;;1.04;;;;;2.83;;;;;
qat;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.21;;;;;;;;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;
reu;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.72;;;;;;;;;;;;;;;;;;;;;;16.68;;;;14.06;
rou;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.84;;;1.41;0.98;0.8639;0.5318;0.9269;1.089;1.7161;1.517;1.9331;3.3075;2.4435;2.5818;2.3002;2.4907;2.9841;3.3387;3.7169;3.3943;3.6953;3.2931;3.7376;3.2195;3.1588
rus;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.466;4.004;5.25;5.586;6.397;7.763999999999999;8.799;9.692;7.297999999999999;5.926;4.953;4.7330000000000005;4.814;3.955;3.694;3.123;4.048;5.575;4.9066;4.4477;3.2775;3.6156;3.5694;3.7103;3.6864;3.8403
rwa;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.24;;;;;;;;;;;;;;;;2.29;;;;;12.7188
sau;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.69;0.7;0.91;0.65;;;;0.22;0.2143;0.1123;0.0;;0.0;0.0;0.0;0.08;0.02;0.25;
sen;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.83;;;;;;;;;6.51;;;;3.0971;;
sgp;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.39;0.85;1.28;;0.71;1.12;2.02;;5.37;3.45;1.7;0.93;;0.79;1.39;1.7;2.15;1.61;2.96;2.0;2.75;4.42;5.52;3.08;5.25;4.54;5.08;;4.51;4.02;3.52;5.52;3.21;3.41;3.08;3.13;2.96;3.44;3.45;
shn;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.25;;;;;;;;;;;;;;;;;;;
sle;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.2906;;;
slv;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.83;;;;4.23;5.16;4.29;;;;;;;;4.96;5.87;;4.8;2.207;1.6195;1.6039;1.2002;1.4632;1.4739;2.0132;1.6733
smr;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.18;1.86;;;;;4.0;3.27;
srb;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.3;9.53;10.48;7.4362;9.9512;11.8997;14.8706;17.2266;15.2917;12.3715;11.4888;8.9812;8.0697
ssd;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.57;;;;;;;;;
stp;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.67;;;;;;;;;;;;;;;;;;;;;14.47;;;;;
sur;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.97;;;;3.45;;;;;4.09;;;;;3.22;1.96;2.98;1.9;3.0;2.13;0.89;;
svk;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.041;7.572;6.572;6.7860000000000005;6.2542;10.2814;12.6709;11.6817;16.1288;12.6124;16.1356;13.4438;9.7789;8.1941;6.4203;7.6802;10.1155;10.0561;11.2133;11.0257;10.5958;9.3439;8.9801;6.0335
svn;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.49;;;1.89;1.85;3.1248;3.3033;2.3557;3.7357;6.0981;4.8260000000000005;2.4451;3.8519;2.9447;4.2204;2.5256;3.2687;4.0272;3.5733;3.9611;6.2614;6.1603;6.9983;7.7885;7.755;6.4745;6.3865
swe;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.06;1.72;;;;;;3.03;3.98;4.64;4.13;2.12;2.11;;1.18;1.51;2.185;3.282;5.694;6.9270000000000005;7.6927;8.3204;9.78;6.6633;6.9078;5.9103;4.4489;4.3248;4.4662;4.9967;4.3913;4.3695;3.9576;3.7591;5.2631;5.7826;5.2192;5.1974;5.0765;5.4127;5.345;5.2924;5.0892
swz;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.57;;;;;;;;;;;;;;;;;;;;;7.377000000000001;
syc;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.74;;;;1.61;;;;;;;;;;;;;;;;;6.69;;;;;;;;;2.51;;;1.5;1.3956;1.6661;1.2032
syr;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.24;2.17;;;;0.95;;1.38;1.15;3.3;;;;;;
tgo;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9359;;;;;;
tha;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.49;;;;;1.09;0.4;0.51;0.48;;;;0.07;;0.73;0.26;0.92;0.43;0.45;0.3;;0.38;0.26;0.21;0.14;0.24;0.11;0.29;0.0495;0.13;0.11;0.0259;0.0521;0.0499;0.0578;
tjk;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.7624;;;;;;;;
tls;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.8097;;;;
tto;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.52;;7.8;8.51;29.98;11.15;11.11;6.64;9.03;;9.77;;10.34;9.33;;7.06;6.43;6.25;;4.4;;;5.71;3.8;4.21;2.73;1.99;1.9868;1.6547;1.8397;0.9995;0.6997;0.98;1.0552;
tun;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.63;;;;;;;;2.863;3.4623;2.2048;2.4365;1.6241;2.9394;2.29;2.3671;1.9515;;;;
tur;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.97;2.97;3.077;2.492;2.739;2.7739999999999996;2.306;2.456;1.561;1.517;1.838;1.95;2.148;2.276;3.515;3.722;3.641;3.928;3.5713;3.5068;4.3633;5.6422;5.0141;4.3338;3.8771;4.6563;5.9924;6.6706;6.184;6.4907
twn;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5988;0.5725;0.5607;0.1779;0.6768;0.9524;0.9119;1.0309;0.8646;0.5548;0.4098;0.4049;0.2759;0.41100000000000003;0.2717;0.4071;0.4104;0.4054;0.8174;1.0796;0.9642;1.1252;1.3062;1.9667;2.259;3.2401;2.6798;2.5538;2.0305;1.7123;2.1075;3.003;2.5806;2.2184;2.0032;1.8968;1.6973;1.4966;1.7787;1.6774
tza;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.097;;;;;1.1776;;;;;0.81;;0.66;0.4992;;;
uga;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.22;;;;;;;;;;;;;;;;;;;;;1.4629;0.34;;;;
ukr;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.08;2.24;;;;2.91;2.71;2.43;2.1;2.36;3.89;3.89;4.81;
ury;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.82;;;;;;5.45;4.27;4.13;2.92;2.73;3.89;7.51;;3.9;;6.73;8.11;;8.32;6.226;5.7554;5.5876;4.3766;4.0637;3.5761;2.9494;2.6174;2.2158;2.4717;2.5540000000000003;3.1364;3.4779;2.9781
usa;aged_55_64_unemployment_rate_percent;3.1;5.2;4.8;3.1;2.4;2.7;4.5;4.2;3.5;3.4;5.2;4.4;4.2;5.4;4.2;4.1;3.7;3.1;2.5;2.4;2.0;1.9;2.7;3.3;3.2;2.6;2.8;4.6;4.5;3.9;2.9;2.9;3.3;3.7;5.4;5.6;4.7;4.3;4.1;3.5;3.2;3.2;3.3;4.1;5.1;4.7;4.1117;3.5914;3.4368;2.9232;2.5923;2.6788;2.4707;3.0352;3.8953;4.1208;3.7846;3.3207;2.9775;3.0933;3.7144;6.6062;7.1276;6.6446;5.9479999999999995;5.3437;4.3541;3.7769;3.5572;3.105
vct;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.93;;;;;;;;;;;;;;;;;;;;;;;;;;
ven;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.14;;;;;;;;;;;5.17;;;;;6.06;4.58;;5.08;4.74;4.15;4.05;;;;;
vgb;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
vnm;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.61;;;0.4604;;0.175;0.1955;0.1599;0.1167;0.2118;0.2032;0.4375;0.504;0.4758
vut;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.15;;;;;;;;
wsm;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3;;;;;0.14;;;;;0.55;2.7466;;2.72;;;
yem;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.82;;;;;5.62;;;;;;;;;;;10.2;;;;4.5045;;;
zaf;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.389;9.21;8.384;6.457999999999999;6.938;5.191;5.646;6.7424;6.2678;7.5939;6.2166;7.0524;7.712000000000001;7.6527;8.6945;9.0817;9.5773
zmb;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.47;;;;;;;;;;3.11;;2.3;;;;;
zwe;aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9;;0.58;;;;;0.93;;;;;;;1.2948;;;;;;
