geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
khm;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.56;;;;;;;;;;1.29;;0.25;;1.1098;;;;;
kir;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.84;;;;;;;
kna;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.7;;;;;;;;;;;3.46;;;;;;;;;;2.98;;;;;;;;;;;;;;;;
kor;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.295;0.715;0.894;0.7959999999999999;0.861;0.91;0.818;0.6679999999999999;0.779;1.015;0.8740000000000001;0.988;0.99;1.062;1.0190000000000001;0.895;0.9790000000000001;1.653;4.873;4.386;3.0274;2.7389;2.2226;2.6257;2.687;2.8896;2.4808;2.4084;2.3615;2.7494;2.925;2.852;2.6185;2.5595;3.2603;3.1974;3.2081;3.3108
kos;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.91;;37.01;32.14;25.77;
kwt;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.31;;;;;;;;;;;;0.55;;;;;;;;;;0.61;;;;;;;;;;;;
lao;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2202;;;;;;;6.41
lbn;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.11;;;7.39;;;;;;;;;;
lbr;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0858;;;;;;;
lby;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.09;;;;;
lca;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.13;20.74;;;;;;;;;;;;;
lka;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.88;5.57;4.75;4.26;4.02;4.64;;;
lso;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.9;;;;;;;;;33.4;;;;;;;;;
ltu;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.9;11.6887;12.1951;13.3241;13.8148;12.8193;10.6507;10.7098;8.3977;5.3449;4.0242;5.0182;9.8224;13.5308;12.1322;11.0641;10.0935;8.7603;7.7975;6.3513;5.1311
lux;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8358;3.1315;3.6324;3.0798;3.0267;2.3941;2.0574;2.0368;1.9935;2.8785;3.05;3.897;3.9329;4.2345;2.9273;3.8917;2.9371;2.8605;1.8719;3.2351;4.0662;6.0622;5.3048;5.8367;4.0314;4.6454;5.1607;5.0303;5.519;5.295;6.2349;5.1103;6.8561;5.7819;5.0001
lva;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.54;14.41;12.732000000000001;13.2604;13.2328;11.9777;11.9813;10.5358;10.3137;9.4736;5.8299;5.321000000000001;6.9481;13.2655;14.8625;12.3257;12.5395;10.2588;9.4765;8.6018;8.7304;7.4735
mac;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.5714;2.1583;2.7701;3.6794;4.2254;4.1819999999999995;4.0915;4.3478;3.5632;3.537;3.4688;2.7548;2.592;2.27;1.91;1.86;1.28;1.35;0.87;1.5;1.4379;1.4277
mar;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.56;12.63;;11.87;11.84;12.68;10.97;11.41;8.87;;8.56;;;9.86;9.23;7.82;;;;
mco;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.95;;;;;;;;;;;;;;;;7.79;
mda;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.23;5.77;5.66;5.27;5.13;3.24;2.73;4.07;5.1577;4.9531;3.842;3.8428;2.9749;2.427;2.6809;3.2110000000000003
mdg;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4932;;;;;
mdv;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;3.9602;
mex;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.84;;;3.787;3.324;2.9939999999999998;3.5;5.9079999999999995;5.041;4.805;3.7119999999999997;2.877;2.379;2.301;2.36;2.54;3.3;2.9452;2.9904;3.1617;3.1224;4.3332;4.2971;4.2274;4.0094;4.1188;4.0476;3.7527;3.3609;3.1044
mkd;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.82;33.17;;;34.8947;33.8357;32.0721;30.2608;30.5729;28.898000000000003;28.903000000000002;27.3039;26.9947;24.4061;21.4133;20.643
mli;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.35;;;;6.0663;4.1409;3.54;
mlt;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.4641;4.6436;5.7919;5.6424;3.7817;5.7941;6.362;6.6486;5.6461;6.1191;6.1495;5.9224;5.5508;5.3575;4.4684;4.4944;4.3983;3.8642
mmr;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6607;;1.3421
mne;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.55;19.89;;;16.65;16.63;
mng;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.8399;5.6748;4.8328;3.7893;2.8392;3.5136;3.6562;3.4576;4.8887;4.6492
mnp;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.68;;;;;;;;;;;;;;
moz;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.8510000000000004;;
mrt;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.3625;;;;;
mtq;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.97;;;;;;;;;24.48;;;;;;;;;
mus;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.87;;;;;;7.507999999999999;7.7956;6.7957;9.8176;13.4298;13.0092;11.8306;10.7822;10.735999999999999;11.0187;9.7646;9.0849;9.0878;8.2199;8.0477;7.952999999999999;
mwi;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.9166;;;;
mys;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.27;1.49;1.6;1.5;1.44;1.39;1.64;1.56;1.65;2.43;
nam;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.72;;;;;;;;16.6807;18.423;18.1088;;20.851;
ncl;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.53;;;
ner;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.54;;;;;;;;;;0.2894;;;;;;
nga;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.95;;;;;;;;;;;;;;;;;;;;;;;;;;;2.7346;;;;
nic;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.98;14.77;17.69;;;;;;;;;;;;;;;4.03;;;;;;4.8788;;4.335;;;
niu;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.68;;;;;;;;;;;;;;;;
nld;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.97;;8.8;;;;11.9038;;11.1232;;12.8106;12.3575;11.4518;10.8785;9.5417;7.7486;7.3297;8.0357;7.9167;7.4619;6.5367;5.1366;4.1402;2.9928;2.1452;2.5365;3.2995;4.4339;4.475;3.8245;3.0784;2.4428;2.8566;3.6892;4.5393;5.122000000000001;6.211;6.6392;6.2918;5.3703;4.2087
nor;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.75;0.91;2.47;2.4;1.78;1.88;2.31;3.52;3.904;3.9939999999999998;4.07;4.125;3.7760000000000002;4.4195;3.7083;3.5923;2.5289;1.9365;2.1042;2.3402;2.9465;3.0065;2.9331;3.5552;2.7966;1.9417;1.8203;1.9992;2.5106;2.5162;2.1883;2.8892;3.1582;3.7777;3.6164;3.4383
npl;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0201;;;;;;;;;
nru;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.99;;;;;;;;;;;;;;;
nzl;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.7177;3.2853;4.2447;5.271;5.507999999999999;7.685;7.819;7.117000000000001;6.122000000000001;5.167999999999999;5.154;5.497000000000001;6.397;5.532;4.7860000000000005;4.215;4.303;4.0137;3.4610000000000003;3.0980000000000003;2.983;2.967;3.222;4.3839999999999995;5.425;5.528;5.968;5.766;5.556;4.8968;4.471;4.209
pak;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.48;;0.4;;;;;7.85;;12.07;9.2;;8.09;;10.38;;8.82;;0.2267;0.1526;0.2439;0.2485;0.4932;0.4038;;2.8002;1.3817;5.1612;;
pan;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.61;4.3688;2.0544;2.2858;2.2416;2.9176;3.0968;3.4536;
per;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.88;;;;;;;;;5.6461;4.0633;4.4523;4.0014;3.883;3.6747;3.5577;3.4524;2.9114;2.7923;2.5497;3.2048;2.2451;2.4844;2.7739;2.8584
phl;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.04;;7.37;6.53;6.53;10.39;6.72;6.57;6.65;5.94;6.57;5.41;5.75;6.34;5.69;6.93;2.0631;7.51;2.1625;2.1143;2.5841;2.557;2.1996;2.2455;2.3519;2.1253;2.1605;2.0912;2.4079;2.2161;;1.7724;1.7327
plw;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.2;;;;;2.6978;;;;;;;;;;;;;;;;;
png;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7086;;;;;;;
pol;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.542;14.380999999999998;14.509;13.165;12.517000000000001;12.2477;11.0149;11.5549;16.2681;17.7262;18.4129;17.5144;17.5933;17.4182;13.4017;9.05;6.8479;7.5689;8.7148;9.1146;9.6939;10.0396;8.7064;7.1303;5.6988;4.3851
pri;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.95;10.91;9.42;7.44;;9.95;10.41;12.82;11.73;12.36;10.37;9.82;8.82;;8.88;11.36;11.08;11.63;;9.24;9.97;10.28;10.08;8.29;6.67;;8.94;9.53;7.66;9.11;9.57;8.96;9.32;;;;;;;;;
prt;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.01;7.11;;;;;;;8.5256;6.9965;6.1004;5.7901;5.3749;4.7744;3.9687;5.1629;6.8435;7.0153;7.3838;6.5387;5.4195;4.7041;4.1787;4.456;4.8645;6.8856;6.8282;8.4405;8.957;9.5354;8.5584;10.0564;12.1443;12.3116;14.7163;15.5909;13.3984;11.5582;10.4047;8.462
pry;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.64;2.3;;;;;;;;8.5205;5.5437;5.6827;4.3894;4.2309;4.0135;3.8741;4.1259;3.74;3.5137;3.4198;3.3112;4.8227;3.6830000000000003;4.843;4.1686
pse;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0661;;;;;10.8148;10.5938;13.1309;14.4434;15.0251;17.8846;16.2731;14.929;18.7228;21.6468;21.8993;22.7657;27.5626;30.1241;34.7013;35.129;40.1747;42.8666
pyf;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.22;;;;;8.26;;;;;16.7;;;;;
qat;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.71;;;;;;;1.36;;;1.69;1.13;1.0;;2.6;2.22;0.88;0.7;0.58;0.49;
reu;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.83;;;;;;;;;;;;;;;;;;;;;;28.74;;;;21.45;
rou;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.66;;;7.65;5.57;4.8941;4.9288;5.4527;6.6503;5.9055;7.0102;5.6861;5.2038;5.9527;5.4706;4.8707;4.0071;5.1689;5.68;5.9267;5.5019;5.6782;5.5362;5.1641;4.3584;3.2618
rus;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.7560000000000002;4.525;6.522;7.556;7.675;9.773;11.052;11.243;8.83;7.272;6.489;6.662000000000001;6.21;5.865;5.607;4.811;4.954;6.494;5.83;5.247999999999999;4.311;4.3798;4.1814;4.5746;4.7137;4.4271
rwa;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.31;;;;;;;;;;;;;;;;3.92;;1.0073;;;18.2328
sau;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.24;4.82;5.07;6.33;;;;8.66;9.5314;8.8551;11.1448;;0.7412;16.76;16.16;17.12;17.85;18.61;
sen;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.64;;;;7.8546;;
sgp;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.69;2.58;3.97;2.76;1.62;1.12;;1.6;1.84;2.0;1.99;2.53;2.52;1.91;2.61;3.91;5.96;3.02;4.54;5.35;5.22;;4.16;3.64;3.56;5.58;3.62;3.58;3.37;3.63;3.45;3.21;3.75;
shn;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.79;;;;;;;;;;;;;;;;;;;
sle;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.6903;;;
slv;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.68;;;;4.17;3.9;3.97;;;;;;;;2.56;3.05;;3.51;2.8116;2.5028;2.3983;2.1844;2.2563;2.4227;3.0867;2.7285
smr;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.87;6.89;;;;;10.58;9.71;
srb;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.29;23.42;20.56;15.6386;18.0445;20.4936;23.4639;24.8489;24.2507;20.508000000000003;18.7211;16.4842;14.6476
ssd;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.83;;;;;;;;;
stp;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.02;;;;;;;;;;;;;;;;;;;;;;;;;;
sur;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.72;;;;15.76;;;;;;;;;;12.71;11.93;10.13;10.75;8.68;10.09;11.12;;
svk;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.628;12.047;11.067;11.015999999999998;11.2071;13.1299;16.0034;15.8571;15.7696;15.3037;18.1402;15.7943;13.5079;12.0231;10.2086;11.7612;13.3197;12.5173;13.4396;13.6036;12.6761;12.1733;9.8153;7.9526
svn;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.87;;;5.08;5.32;4.9215;5.2561;6.2241;6.0173;5.9862;4.9982;5.4295;6.1405;5.4262;6.176;6.5896;5.5874;4.2111;5.3922;6.83;7.9469;9.0107;10.557;10.4539;10.1943;8.681000000000001;7.4575
swe;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4;1.46;;;;;;2.33;2.44;2.11;1.87;1.57;1.62;;1.24;1.225;2.181;3.716;6.29;6.765;6.2647;7.1751;8.5323;7.386;5.901;4.7618;3.4273;3.5281;4.0257;4.9864;5.9085;5.4677;4.7288;4.6561;5.9598;6.63;5.8535;5.7347;6.1015;5.9038;5.7747;5.3339;5.2129
swz;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.86;;;;;;;;;;;;;;;;;;;;;21.5179;
syc;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.08;;;;21.15;;;;;;;;;;;;;;;;;;;;;;;;;;2.97;;;2.4474;3.1944;3.1234;2.9495
syr;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.95;14.82;;;;18.01;;17.2;17.02;;;;;;;
tgo;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.5128;;;;;;
tha;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.52;;;;;6.48;2.63;1.03;1.64;;;;1.31;;0.76;0.71;2.73;2.07;1.58;1.56;;0.78;0.88;0.71;0.57;0.61;0.58;0.9;0.3563;0.33;0.25;0.2395;0.2528;0.3207;0.3687;
tjk;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.9142;;;;;;;;
tls;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.6861;;;10.5717;;;;
tto;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.98;17.75;18.7;19.19;18.48;;19.53;;17.02;17.26;;15.37;13.15;11.94;;11.86;;;8.21;6.64;6.39;4.9;5.01;3.4571;3.2847;3.9176;2.7703;2.3409;2.5647;2.6981;
tun;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.87;;;;;;;;12.4059;12.5062;12.513;13.2058;16.7038;16.4576;24.2774;22.2528;20.7889;;;;
tur;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.56;6.41;5.919;5.193;5.271;6.414;6.047999999999999;5.152;3.985;5.0;4.805;5.597;4.59;5.49;7.5360000000000005;8.068;8.482000000000001;8.943999999999999;7.1881;7.3084;8.1447;10.9694;9.9472;8.7469;8.2765;9.361;10.8759;11.2932;12.4572;12.4128
twn;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3784;0.2698;0.3393;0.3284;0.6102;0.9365;0.9236;1.0532;1.0672;0.7496;0.6853;0.6645;0.7428;0.7194;0.8959;0.7832;0.8699;0.9966;1.5112;1.5162;1.4421;1.5764;1.6672;2.6615;3.0513;3.2877;3.1149;3.051;3.0052;3.0303;3.0955;4.213;3.7875;3.3124;3.2114;3.0788;2.9455;2.9046;2.9539999999999997;2.8275
tza;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1604;;;;;3.5763;;;;;3.16;;2.91;2.3143;;;
uga;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.31;;;;;;;;;;;;;;;;;;;;;3.8139999999999996;2.17;;;;
ukr;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.05;6.59;;;;7.31;6.55;6.29;6.12;6.02;6.8;7.65;7.23;
ury;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.37;;;;;;6.99;7.88;8.29;7.34;8.02;9.52;10.65;;9.34;;13.02;15.47;;17.28;13.0547;12.5259;11.1518;10.3306;8.4245;8.3794;7.207000000000001;6.242999999999999;6.2478;6.0617;6.3756;6.5265;6.9413;6.8619
usa;females_aged_25_54_unemployment_rate_percent;3.5;5.0;4.9;4.0;3.1;2.8;5.5;4.3;4.1;4.0;6.1;5.0;5.0;6.2;5.2;5.3;5.0;4.3;3.6;4.1;3.4;3.5;4.5;5.3;4.9;4.4;4.9;7.5;6.8;6.4;5.5;5.2;6.0;6.3;7.7;7.7;6.3;6.2;5.9;5.1;4.6;4.4;4.6;5.4;6.0;5.7;5.0513;4.5998;4.4424;4.1177;3.7876;3.4289;3.2733;3.8823;4.7755;4.8119;4.5533;4.3726;3.9229;3.8022;4.6256;7.1888;7.8076;7.622000000000001;7.1213;6.2531;5.3139;4.5587;4.2751;3.873
vct;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.57;;;;;;;;;;;;;;;;;;;;;;;;;;
ven;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.49;;;;;;;;;;;4.87;;;;;9.24;6.72;;7.17;7.85;7.36;6.81;;;;;
vgb;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.19;;;;;;;;;;;;;;;;;;;;;;;;;;
vnm;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.93;;;1.1778;;1.0894;0.6479;0.5307;0.521;0.5905;0.5391;1.0052;0.9977;0.9879
vut;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.01;;;;;;;;
wsm;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.31;;;;;0.56;;;;;3.1;7.5818;;7.59;;;
yem;females_aged_25_54_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.29;;;;;5.91;;;;;;;;;;;43.83;;;;24.3081;;;
