geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
mtq;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;
mus;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.18;;;;;;;;;;;;;;;;1.8;;;;;;
mwi;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0176;;;;
nam;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.8;;;;;;;;;;;;1.6079;
ncl;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.75;;;
ner;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.09;;;;;;;;;;;;;;;;
nga;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
nic;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.41;8.05;;;;;;;;;;;;;;;;0.75;;;;;;0.8137;;0.6657;;;
niu;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;
nld;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.43;;3.75;;;;;;;;;;;;;;;;;;;;;;;;;;1.9567;5.6029;;5.2988;6.135;2.0812;2.9678;3.4141;3.1301;2.6534;3.5487;4.6309;4.6175
nor;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;4.1878;;;;1.8567;2.115;;;0.5829;1.0285;0.8573;;;;0.5835;;0.725
npl;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0446;;;;;;;;;
nzl;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.924;2.7491;1.2085;3.8710000000000004;2.7030000000000003;1.37;3.125;1.695;;;1.3330000000000002;1.2819999999999998;1.136;1.02;0.9520000000000001;0.855;0.752;0.5059;0.521;1.4709999999999999;2.575;0.76;0.99;0.932;1.7;1.946;1.307;1.037;1.338;1.4011;1.254;1.38
pak;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54.26;;51.74;54.36;;58.73;;54.04;;43.98;;;;;;;;;2.1008;;1.5007;;
pan;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1;;;;;;;;
per;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.25;;;;;;;;;0.3548;0.8799;0.977;1.0113;;0.8419;1.2538;0.6318;0.8686;0.8007;0.2941;0.5098;0.6754;1.4036;0.7482;0.8518
phl;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.55;;10.56;9.12;8.79;9.27;11.71;7.54;7.13;7.64;8.98;6.99;7.05;6.65;6.06;6.71;0.1273;7.66;0.1438;0.1477;0.1728;0.1541;0.1478;0.1558;0.0618;0.1167;0.1175;0.1104;0.0965;0.1466;;0.1801;0.1759
plw;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.3;;;;;;;;;;;;;;;;;;;;;;
pol;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.569;1.8259999999999998;2.1;1.81;1.172;1.9728;1.5839;1.5296;3.0599;2.1052;3.1613;;;1.1731;1.5393;2.3532;1.2453;1.1533;2.6055;1.0584;0.9331;1.5714;1.4868;1.5943;1.3249;0.7187
prt;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6982;;;4.45;;;;;;;0.8242;;;1.23;;;;0.1539;0.1052;0.0734;;0.3428;0.8502;1.6314;1.9894;1.0639;1.9013;2.9251;2.3881;2.1967
pry;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.22;1.954;;;;;;;;;;;;;;1.6276
pse;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.2133;;;;;;;;
pyf;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;0.36;;;;;1.0;;;;;
qat;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;0.0;;0.0;0.0;0.0;
reu;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.38;;;;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;
rou;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;0.0;;;;;;;;;;;;;0.2096;;0.1655
rus;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.931;4.566;4.4430000000000005;5.615;3.662;6.629;8.812999999999999;4.836;5.629;3.602;2.0380000000000003;3.483;3.605;4.294;2.425;1.713;3.471;4.099;4.0019;2.7199;3.0177;2.4538;2.8874;2.9523;3.1111;3.7051
rwa;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;;;;;5.3152
sau;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.8462;;;0.0;0.0;0.0;0.0;0.0;
sen;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.94;;;;;;
sgp;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.88;;2.27;2.49;;2.52;;2.7;2.44;;2.04;;0.47;1.67;;4.76;3.22;1.45;4.48;1.28;3.66;;3.38;2.76;2.48;3.91;2.55;1.62;4.0;2.92;3.07;3.52;3.43;
shn;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.33;;;;;;;;;;;;;;;;;;;
slv;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.95;;;;1.18;1.36;1.21;;;;;;;;0.26;0.86;;1.22;;;;;;;;
smr;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.57;0.0;;;;;2.25;2.56;
srb;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.82;0.94;;;;;;;0.6917;0.7998;0.8857;1.6169
ssd;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.03;;;;;;;;;
stp;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;
svk;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.667;6.061;14.286;6.667000000000001;;;28.8149;0.06;;;;12.0291;;3.3724;;;4.1658;6.0642;6.1566;3.0543;4.1092;2.7472;3.0004;1.7405
svn;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.15;;;;;10.7647;;;;;;;;;;;;;;;;;;;;;
swe;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;3.2346;2.8592;2.6077;3.2692;2.9758;2.55;4.0692;2.7854;3.8813;2.7829;2.7414;3.5049
swz;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.38;;;;;;;;;;;;;;;;;;;;;;
syc;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;
syr;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.37;13.24;;;;2.75;;24.34;0.0;;;;;;;
tha;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.18;0.0345;0.02;;;;;;
tjk;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
tto;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.7;5.88;7.92;8.0;;4.76;3.33;;3.45;;3.33;2.94;;4.55;3.7;;;3.7;;;3.57;3.13;3.23;;;5.1007;;;;;;;
tun;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5623;2.1072;;3.0153;;;;;;;
tur;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.81;0.5;0.0;0.0;0.685;0.0;0.0;0.0;0.0;0.0;0.0;0.342;0.0;0.0;0.41700000000000004;0.0;0.0;0.0;;;0.4763;0.2391;;;;;0.9102;0.7434;0.7533;0.8256
twn;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.5;0.0;0.0;0.0;12.5;0.0;0.0;6.6667;0.15;0.0;0.18;4.5455;0.0;4.0;0.19;0.03;0.1;0.09;0.04;0.12;0.27;0.18;0.09;0.08;0.05;0.1;0.04;0.17;0.4;0.15;0.07;1.8182;0.19;0.09;0.13;0.07;0.03;0.16;0.27;0.07
tza;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3475;;;;;1.4468;;;;;1.17;;0.14;0.1863;;;
uga;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.11;;;;;;;;;;;;;;;;;;;;;;;;;;
ukr;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.63;0.12;;;;;;;;;0.09;0.09;;
ury;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.88;;;;;;;;6.1506;4.0729;5.5833;4.2447;3.0069;3.6625;3.8657;2.9902;2.7972;2.5387;2.6044;2.8805;3.1839999999999997;2.0469999999999997
usa;females_aged_65plus_unemployment_rate_percent;2.3;3.8;3.4;2.9;2.2;1.4;3.0;2.3;2.3;3.4;3.7;2.8;2.9;4.0;4.2;3.2;3.3;2.9;2.8;2.7;2.7;2.3;3.1;3.6;3.5;2.9;3.6;5.0;5.0;4.7;3.8;3.3;3.1;3.6;3.2;3.4;3.8;3.3;2.8;2.4;2.9;2.9;3.1;3.3;4.5;3.1;3.9253;3.611;3.8215;3.5481;3.3058;3.2101;2.7331;2.9376;3.9242;3.6181;3.4047;3.5202;2.9907;3.1121;3.9407;6.1293;6.212000000000001;6.5348;6.3101;5.1217;4.7;3.8554;3.9151;3.8397
vct;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.93;;;;;;;;;;;;;;;;;;;;;;;;;;
ven;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.38;;;;;4.88;2.52;;7.12;5.6;6.16;2.62;;;;;
vnm;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.23;;;0.0463;;;;0.0709;;0.0596;0.1144;0.1256;0.2468;0.1862
vut;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.92;;;;;;;;
wsm;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1;;;;;;;;;;;2.9892;;2.98;;;
yem;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.09;;;;;0.53;;;;;;;;;;;35.24;;;;;;;
zaf;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.8891;5.7133;2.8994;5.3875;4.9788;3.512;2.3408;5.11;2.9161;4.2631
zmb;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.13;;;;;;;;;;;;0.3;;;;;
zwe;females_aged_65plus_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.2;;;;;1.5;;;;;;;;;;;;;
