geo;indicator;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
kna;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.54;;;;;;;;;;;1.96;;;;;;;;;;2.93;;;;;;;;;;;;;;;;
kor;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.1510000000000002;3.1510000000000002;2.249;2.174;2.1790000000000003;2.141;1.952;1.629;1.275;1.23;1.217;0.991;1.013;0.968;0.909;1.177;0.909;1.52;5.513999999999999;6.2170000000000005;3.9051;3.1273;2.3355;2.5983;2.7436;3.1218;3.0718;2.7038;2.5428;2.7915;3.3574;2.9634;2.9883;2.7538;2.9321;3.3265;3.2168;2.8157
kos;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.79;;16.37;13.38;13.37;
kwt;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.22;;;;;;;;;;;;1.74;;;;;;;;;;0.59;;;;;;;;;;;;
lao;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2608;;;;;;;4.0235
lbn;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.33;;;3.55;;;;;;;;;;
lbr;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9992;;;;;;;
lby;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4;;;;;
lca;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.4;12.01;;;;;;;;;;;;;
lka;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.3;1.05;;;;;;;
lso;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.65;;;;;;;;;32.77;;;;;;;;;
ltu;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.54;6.0494;7.6078;12.8923;18.4814;12.3347;11.9139;10.9428;7.3112;7.1659;4.1147;4.2676;12.3795;16.8708;15.9094;13.4599;13.9417;13.7606;10.5852;9.208;8.385
lux;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.3538;0.7789;;;;0.664;0.5724;;1.4322;;;;;;;;1.9801;;;1.0025;1.2702;2.9043;0.5358;2.3295;2.4776;2.3941;2.3628;3.0206;1.8997;4.324;4.3709;5.4416;5.5173;3.0527
lva;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.18;14.31;14.3243;7.0995;10.4104;15.927999999999999;12.0336;10.7924;7.5523;10.8766;7.8604;4.8883;7.9439;17.5487;19.8192;17.3667;15.8305;11.3576;11.5559;11.6377;11.7552;9.6693
mac;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.6154;3.125;6.0606;4.4118;5.9701;5.1282;6.6667;5.8824;4.3103;4.5455;2.5806;4.0698;3.1088;5.29;4.29;2.93;1.92;2.53;1.9;1.92;2.3569;3.1051
mar;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.24;1.12;;0.52;0.4;0.76;0.58;0.71;0.48;;0.9;;;1.16;1.53;;;;;
mco;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.64;;;;;;;;;;;;;;;;3.38;
mda;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.65;4.38;4.22;4.47;4.5;3.93;3.44;3.99;4.444;4.3257;3.5841;3.6326;2.5303;2.6151;2.9242;3.1087
mdg;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1797;;;;;
mdv;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.18;;1.4622;
mex;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.31;;;0.9890000000000001;1.032;1.195;2.0469999999999997;3.86;2.804;0.992;1.3219999999999998;1.145;1.548;1.4040000000000001;1.84;1.365;1.435;2.3203;2.1333;2.3378;2.6173;3.6051;3.8143;3.5205;3.2764;3.3338;3.2349;2.9371;2.4964;2.2799
mkd;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.75;23.98;;;31.4419;31.590999999999998;31.6671;27.881999999999998;28.7481;30.1556;27.0287;24.8017;24.6355;22.5782;19.2927;18.6899
mli;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.2;;;;4.8708;;0.78;
mlt;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0631;;2.2344;3.3501;3.1008;4.1957;2.5346;2.938;3.0789999999999997;5.3893;4.463;2.8484;3.1222;5.8667;7.2707;5.3302;3.5018;2.9772
mmr;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4807;;0.5165
mne;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.18;9.6;;;11.62;9.05;
mng;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1258;2.6204;1.7978;1.5266;1.7043;1.4836;2.4537;2.6768;2.9739;2.1891
mnp;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.2;;;;;;;;;;;;;;
moz;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.642;;
mrt;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.7551;;;;;
mtq;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.73;;;;;;;;;13.1;;;;;;;;;
mus;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.86;;;;;;2.233;1.6902;1.0517;1.5759;1.5295;1.6539;2.8312;2.3156;1.0068;1.3846;2.8238;2.041;2.2856;3.1593;1.7556;1.6431;
mwi;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0053;;;;
mys;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.53;1.23;1.52;1.59;1.08;0.94;1.0;0.36;0.26;0.46;
nam;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.58;;;;;;;;4.4235;3.8002;3.3934;;5.3869;
ncl;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.33;;;
ner;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.51;;;;;;;;;;;;;;;;
nga;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
nic;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.75;14.21;;;;;;;;;;;;;;;;3.33;;;;;;2.8368;;2.6659;;;
niu;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;
nld;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.16;;5.91;;;;6.6582;;4.5317;;5.4323;4.8712;3.7282;2.7849;4.8358;2.1488;2.9023;2.5991;3.6475;3.5169;3.1703;1.7535;2.1311;1.7274;1.7181;2.3133;2.1951;3.9139999999999997;4.3577;4.0613;3.8543;3.3643;3.248;4.2384;4.5277;5.3168;7.2155;8.1077;8.4186;6.9510000000000005;5.3113
nor;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.17;0.6;0.62;1.3;1.34;2.82;2.985;3.077;3.846;3.125;3.125;3.7412;2.6106;1.4021;2.0465;0.7515;1.1326;1.5128;1.0267;0.9419;1.5559;1.827;1.2534;1.0495;1.1385;1.5259;1.8078;1.3222;1.5293;1.3472;1.4778;1.7326;2.5801;2.5304
npl;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2996;;;;;;;;;
nru;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.63;;;;;;;;;;;;;;;
nzl;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4922;2.1338;2.7393;4.3229;5.0969999999999995;6.005;7.7589999999999995;6.784;5.537000000000001;3.673;4.382;4.8069999999999995;5.072;5.647;5.513999999999999;4.154;3.21;3.4477;2.318;1.895;1.9280000000000002;1.521;2.244;3.787;3.8930000000000002;3.247;4.273;3.949;3.307;3.234;3.1630000000000003;2.861
pak;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.63;;1.45;;;;;3.91;;3.74;4.19;;4.53;;5.15;;5.65;;0.2931;0.0426;0.0957;0.3077;0.2164;;;1.8956;0.4911;2.7516;;
pan;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.72;1.0789;1.4529;1.3625;0.7901;;0.7834;0.7757;
per;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.2053;4.5091;2.4788;4.2401;2.9021;3.0652;3.0624;3.1758;1.6392;1.9285;1.5730000000000002;1.5344;1.0318;1.9539;1.8924;1.7474
phl;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.39;;6.21;6.1;5.12;3.31;4.99;5.55;5.52;5.47;5.21;5.15;5.23;5.82;5.44;6.31;0.7497;6.61;0.6293;0.6552;0.6999;0.84;0.7731;0.6348;0.6483;0.5657;0.5808;0.6404;0.5817;0.6902;;0.4993;0.5831
plw;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.21;;;;;;;;;;;;;;;;;;;;;;
png;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.3924;;;;;;;
pol;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.901;6.702999999999999;7.485;6.682;6.314;5.4343;5.4951;8.5097;9.1244;10.6905;11.9766;10.8056;11.8683;12.1758;9.7558;7.3849;5.7641;6.6975;7.5234;7.3562;7.9813;8.2926;7.1314;5.9001;5.0507;4.1143
pri;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.66;12.32;10.64;10.93;;10.74;13.77;14.52;13.06;13.74;13.14;11.95;10.0;;10.17;10.61;9.86;12.68;;9.09;9.33;9.33;8.86;9.86;7.89;;9.2;8.14;7.95;7.87;7.69;9.57;8.51;;;;;;;;;
prt;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.91;0.32;;;;;;;2.4636;2.9592;2.8472;1.9326;1.9316;2.0027;2.7586;4.2117;4.6491;4.8796;5.893;6.4335;3.7725;4.5279;3.7615;2.4297;3.2527;4.9235;6.2995;6.8547;7.2475;7.1138;7.2805;8.2273;9.9239;11.9209;14.5098;14.6622;15.1793;13.9475;12.6225;8.9776
pry;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.92;4.49;;;;;;;;5.343999999999999;3.9092;4.9386;2.4182;1.2329999999999999;2.077;1.9167;3.1426;2.4838;2.0639;1.423;2.4074;1.5745;2.5128;2.3772;2.7526
pse;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.9001;;;;;8.5181;17.8295;23.6173;19.0378;21.4284;17.7836;16.96;16.4402;20.5505;15.9931;18.1605;12.1261;13.005999999999998;12.8113;14.6766;14.9341;13.9451;15.0508
pyf;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.2;;;;;1.24;;;;;3.12;;;;;
qat;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.29;;;;;;;;;;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;
reu;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.7;;;;;;;;;;;;;;;;;;;;;;15.52;;;;16.92;
rou;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.7;;;2.07;1.26;1.2827;1.0024;1.4541;1.7169;2.9192;2.6319999999999997;2.8268;4.7854;3.4003;3.8479;3.4716;3.7533;4.0008;4.5;5.3554;4.5498;4.6365;4.1031;4.8028;3.8709;3.7306
rus;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.779;3.5460000000000003;5.005;5.231;6.55;8.096;9.17;9.654;7.4510000000000005;5.943;5.043;4.646;5.112;4.383;3.925;3.545;4.59;6.2989999999999995;5.6207;5.1213;3.9669;4.1388;4.3295;4.3208;4.3722;4.3965
rwa;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.47;;;;;;;;;;;;;;;;2.09;;;;;13.909
sau;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.47;0.73;0.94;0.67;;;;0.23;0.2254;0.0582;0.0;;0.0;0.0;0.0;0.08;0.02;0.23;
sen;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.55;;;;3.9807;;
sgp;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.44;0.8;1.37;;0.74;1.25;2.14;3.12;5.8;3.72;2.38;1.4;;1.34;1.31;1.74;1.96;1.68;3.04;2.31;2.82;4.36;5.66;3.44;5.94;5.53;5.88;;4.83;4.44;3.75;5.94;3.44;3.63;3.06;3.32;3.05;3.67;3.5;
shn;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.51;;;;;;;;;;;;;;;;;;;
sle;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.065;;;
slv;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.17;;;;5.51;7.08;6.13;;;;;;;;7.34;8.61;;6.98;3.2007;2.6857;2.5165;1.8494;2.4879;1.8212;3.1504;2.3926
smr;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.55;1.35;;;;;3.09;2.2;
srb;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.21;8.65;11.42;7.982;11.8718;13.2648;16.1932;18.6292;17.2039;13.6593;12.3725;9.7644;9.0963
ssd;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.97;;;;;;;;;
stp;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.66;;;;;;;;;;;;;;;;;;;;;;;;;;
sur;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.36;;;;;;;;;;;;;;2.77;3.18;3.69;2.29;2.47;2.8;1.46;;
svk;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.149;6.486000000000001;7.117999999999999;7.082000000000001;6.3352;11.6647;14.2014;12.2022;16.5462;13.5356;16.3533;13.2266;9.8997;7.8013;5.3742;6.4106;9.5557;10.7168;10.9671;10.5607;9.7198;8.2381;8.3736;5.6444
svn;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.78;;;2.78;2.78;3.4737;4.0489999999999995;2.688;4.7955;7.6153;5.0066;2.6995;4.3828;3.5432;4.9734;2.6925;2.9958;3.6347;3.7918;4.1609;7.4679;6.632000000000001;7.3886;8.568;8.1395;7.4545;7.2502
swe;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.31;1.79;;;;;;2.99;4.16;4.24;3.5;2.15;2.16;;1.28;1.286;2.265;3.654;6.872999999999999;8.503;7.4731;9.1518;11.1587;7.7216;7.6907;7.0857;4.9237;4.702;5.3093;5.8573;5.234;4.8693;4.3511;4.065;5.8684;6.636;5.8936;5.7255;5.8421;6.2131;6.0576;6.1377;5.7506
swz;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.03;;;;;;;;;;;;;;;;;;;;;7.8215;
syc;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.79;;;;11.31;;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;;2.4814;1.5194;1.9646;2.0340000000000003
syr;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.87;1.69;;;;0.87;;1.28;1.13;;;;;;;
tgo;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.6086;;;;;;
tha;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.45;;;;;0.85;0.28;0.37;0.35;;;;0.04;;0.47;0.23;0.59;0.4;0.37;0.12;;0.31;0.16;0.24;0.16;0.14;0.11;0.34;0.0503;0.13;0.17;0.0373;0.0637;0.0702;0.0862;
tjk;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8652;;;;;;;;
tls;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.737;;;;
tto;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.9;;0.8;;7.41;7.83;28.99;9.35;10.76;7.5;8.78;;9.17;;10.45;8.91;;5.68;6.12;6.57;;4.78;;;3.93;2.65;2.83;2.36;1.99;1.4169999999999998;1.6261;1.479;1.2651;;0.9225;0.9077;
tun;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.08;;;;;;;;3.1008;3.7644;2.4136;2.4813;1.8336;2.8909;2.5369;2.4682;2.1559;;;;
tur;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.92;3.82;3.984;3.4789999999999996;3.707;3.4819999999999998;3.0189999999999997;3.327;2.13;1.8419999999999999;2.404;2.838;2.86;3.051;4.581;4.9639999999999995;4.772;5.1339999999999995;4.6187;4.4402;5.6036;7.2826;6.5259;5.5084;4.7825;5.6545;7.3613;7.9149;7.335;7.7035
twn;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7042;0.6757;0.6637;0.2101;0.8048;1.1583;1.1194;1.2704;1.087;0.7055;0.5217;0.5172;0.3565;0.5367;0.3591;0.5445;0.5515;0.5525;1.1257;1.4925;1.3233;1.3672;1.6097;2.5;2.9106;3.5343;2.988;2.8571;2.1583;1.9967;2.3328;3.7258;3.1812;2.682;2.5271;2.1965;1.9846;1.6967;2.0576;1.9211
tza;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.3588;;;;;0.693;;;;;0.97;;0.83;0.5458;;;
uga;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.31;;;;;;;;;;;;;;;;;;;;;;0.18;;;;
ukr;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.38;3.8;;;;5.32;4.96;4.4;3.8;3.89;5.99;5.86;6.78;
ury;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.43;;;;;;5.42;4.24;3.83;2.8;2.99;4.0;6.63;;3.04;;6.25;6.71;;6.85;5.6409;4.9945;4.5491;3.8876;3.0492;2.9495;2.7039;2.2297;1.7774;2.2246;2.244;2.8328;3.1735;2.5802
usa;males_aged_55_64_unemployment_rate_percent;3.1;5.4;4.9;2.8;2.4;2.8;4.5;4.3;3.5;3.5;5.5;4.5;4.6;5.7;4.6;4.3;3.9;3.3;2.6;2.3;1.9;1.8;2.8;3.3;3.2;2.4;2.6;4.3;4.2;3.6;2.8;2.7;3.4;3.6;5.5;6.1;5.0;4.3;4.3;3.7;3.5;3.5;3.8;4.6;5.8;5.2;4.3669;3.5919;3.4652;3.1536;2.7741;2.7183;2.4276;3.3257;4.2576;4.5003;3.9074;3.2986;3.0223;3.197;3.7504;7.1572;7.9518;7.1531;6.2957;5.6653;4.5084;3.9384;3.7878;3.1488
vct;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.09;;;;;;;;;;;;;;;;;;;;;;;;;;
ven;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.89;;;;;;;;;;;6.48;;;;;6.95;5.55;;5.57;5.47;4.49;5.16;;;;;
vgb;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.63;;;;;;;;;;;;;;;;;;;;;;;;;;
vnm;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.63;;;0.5843;;0.1906;0.3103;0.2017;0.1424;0.2972;0.2848;0.5707;0.6198;0.5755
vut;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.42;;;;;;;;
wsm;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.34;;;;;0.17;;;;;0.53;2.0276;;2.01;;;
yem;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.4;;;;;6.49;;;;;;;;;;;7.17;;;;4.461;;;
zaf;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.259;10.314;9.642999999999999;6.961;7.776;6.151;6.449;8.2254;7.4625;8.6331;7.1574;8.4081;9.0909;8.1278;10.1207;11.3627;10.5114
zmb;males_aged_55_64_unemployment_rate_percent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.12;;;;;;;;;;;;2.34;;;;;
